dataset,name,n,budget,cap_fraction,peak_cap,feasible,method,selected_policy,selected_k,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,lut_nodes,lut_edges,checkpoint_nodes,expanded_compute_calls,keep_peak_ancilla,keep_score,peak_reduction_vs_keep_pct,score_change_vs_keep_pct,official_ros_fully_reproduced
traditional,truth_n5_25,5,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,408.0,741.0,751.0,343.0,1.0,5.0,7.0,462.335,6.0,5.0,0.0,34.0,7.0,155.965,28.571428571428573,196.43509761805532,False
traditional,truth_n5_26,5,keep100,1.0,7,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,184.0,325.0,333.0,149.0,5.0,7.0,11.0,217.485,5.0,4.0,5.0,10.0,7.0,217.485,0.0,0.0,False
traditional,truth_n5_26,5,minline,0.0,6.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,496.0,871.0,893.0,397.0,1.0,6.0,7.0,560.205,5.0,4.0,0.0,26.0,7.0,217.485,14.285714285714286,157.58328160562797,False
traditional,truth_n5_27,5,keep100,1.0,8,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,208.0,383.0,385.0,177.0,7.0,8.0,13.0,246.865,7.0,6.0,7.0,14.0,8.0,246.865,0.0,0.0,False
traditional,truth_n5_27,5,line75,0.75,6,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,536.0,987.0,995.0,459.0,1.0,6.0,7.0,606.995,7.0,6.0,0.0,38.0,8.0,246.865,25.0,145.88135215603668,False
traditional,truth_n5_27,5,minline,0.0,6.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,536.0,987.0,995.0,459.0,1.0,6.0,7.0,606.995,7.0,6.0,0.0,38.0,8.0,246.865,25.0,145.88135215603668,False
traditional,truth_n5_28,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,192.0,317.0,317.0,125.0,1.0,3.0,7.0,216.685,1.0,0.0,0.0,2.0,3.0,216.685,0.0,0.0,False
traditional,truth_n5_28,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,192.0,317.0,317.0,125.0,1.0,3.0,7.0,216.685,1.0,0.0,0.0,2.0,3.0,216.685,0.0,0.0,False
traditional,truth_n5_29,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,192.0,315.0,317.0,125.0,1.0,3.0,7.0,216.605,1.0,0.0,0.0,2.0,3.0,216.605,0.0,0.0,False
traditional,truth_n5_29,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,192.0,315.0,317.0,125.0,1.0,3.0,7.0,216.605,1.0,0.0,0.0,2.0,3.0,216.605,0.0,0.0,False
traditional,truth_n5_3,5,keep100,1.0,8,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,144.0,269.0,275.0,131.0,7.0,8.0,13.0,176.195,7.0,6.0,7.0,14.0,8.0,176.195,0.0,0.0,False
traditional,truth_n5_3,5,line75,0.75,6,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,416.0,771.0,787.0,371.0,1.0,6.0,7.0,474.355,7.0,6.0,0.0,50.0,8.0,176.195,25.0,169.22160106699965,False
traditional,truth_n5_3,5,minline,0.0,6.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,416.0,771.0,787.0,371.0,1.0,6.0,7.0,474.355,7.0,6.0,0.0,50.0,8.0,176.195,25.0,169.22160106699965,False
traditional,truth_n5_30,5,keep100,1.0,7,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,144.0,261.0,265.0,121.0,6.0,7.0,12.0,173.625,6.0,5.0,6.0,12.0,7.0,173.625,0.0,0.0,False
traditional,truth_n5_30,5,line75,0.75,5,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,456.0,821.0,831.0,375.0,1.0,5.0,7.0,515.055,6.0,5.0,0.0,34.0,7.0,173.625,28.571428571428573,196.64794816414684,False
traditional,truth_n5_30,5,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,456.0,821.0,831.0,375.0,1.0,5.0,7.0,515.055,6.0,5.0,0.0,34.0,7.0,173.625,28.571428571428573,196.64794816414684,False
traditional,truth_n5_31,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,208.0,351.0,353.0,145.0,1.0,3.0,7.0,234.785,1.0,0.0,0.0,2.0,3.0,234.785,0.0,0.0,False
traditional,truth_n5_31,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,208.0,351.0,353.0,145.0,1.0,3.0,7.0,234.785,1.0,0.0,0.0,2.0,3.0,234.785,0.0,0.0,False
traditional,truth_n5_32,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,184.0,305.0,307.0,123.0,1.0,3.0,7.0,208.035,1.0,0.0,0.0,2.0,3.0,208.035,0.0,0.0,False
traditional,truth_n5_32,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,184.0,305.0,307.0,123.0,1.0,3.0,7.0,208.035,1.0,0.0,0.0,2.0,3.0,208.035,0.0,0.0,False
traditional,truth_n5_33,5,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,224.0,375.0,375.0,151.0,1.0,4.0,7.0,254.135,1.0,0.0,0.0,2.0,4.0,254.135,0.0,0.0,False
traditional,truth_n5_33,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,224.0,375.0,375.0,151.0,1.0,4.0,7.0,254.135,1.0,0.0,0.0,2.0,4.0,254.135,0.0,0.0,False
traditional,truth_n5_34,5,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,152.0,273.0,277.0,125.0,3.0,4.0,9.0,176.325,3.0,2.0,3.0,6.0,4.0,176.325,0.0,0.0,False
traditional,truth_n5_34,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,4,152.0,273.0,277.0,125.0,3.0,4.0,9.0,176.325,3.0,2.0,3.0,6.0,4.0,176.325,0.0,0.0,False
traditional,truth_n5_35,5,keep100,1.0,11,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,224.0,413.0,417.0,193.0,10.0,11.0,16.0,270.705,10.0,9.0,10.0,20.0,11.0,270.705,0.0,0.0,False
traditional,truth_n5_35,5,line75,0.75,8,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,648.0,1223.0,1239.0,591.0,1.0,6.0,7.0,733.415,10.0,9.0,0.0,78.0,11.0,270.705,45.45454545454545,170.9277626937072,False
traditional,truth_n5_35,5,minline,0.0,6.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,648.0,1223.0,1239.0,591.0,1.0,6.0,7.0,733.415,10.0,9.0,0.0,78.0,11.0,270.705,45.45454545454545,170.9277626937072,False
traditional,truth_n5_36,5,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,152.0,249.0,249.0,97.0,1.0,4.0,7.0,174.665,1.0,0.0,0.0,2.0,4.0,174.665,0.0,0.0,False
traditional,truth_n5_36,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,152.0,249.0,249.0,97.0,1.0,4.0,7.0,174.665,1.0,0.0,0.0,2.0,4.0,174.665,0.0,0.0,False
traditional,truth_n5_37,5,keep100,1.0,2,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,80.0,139.0,141.0,61.0,1.0,2.0,7.0,92.285,1.0,0.0,0.0,2.0,2.0,92.285,0.0,0.0,False
traditional,truth_n5_37,5,minline,0.0,2.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,80.0,139.0,141.0,61.0,1.0,2.0,7.0,92.285,1.0,0.0,0.0,2.0,2.0,92.285,0.0,0.0,False
traditional,truth_n5_38,5,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,208.0,345.0,345.0,137.0,1.0,4.0,7.0,236.345,1.0,0.0,0.0,2.0,4.0,236.345,0.0,0.0,False
traditional,truth_n5_38,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,208.0,345.0,345.0,137.0,1.0,4.0,7.0,236.345,1.0,0.0,0.0,2.0,4.0,236.345,0.0,0.0,False
traditional,truth_n5_39,5,keep100,1.0,6,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,184.0,321.0,327.0,143.0,5.0,6.0,11.0,215.175,5.0,4.0,5.0,10.0,6.0,215.175,0.0,0.0,False
traditional,truth_n5_39,5,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,488.0,851.0,865.0,377.0,1.0,5.0,7.0,548.785,5.0,4.0,0.0,26.0,6.0,215.175,16.666666666666668,155.04124549785055,False
traditional,truth_n5_4,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,232.0,383.0,385.0,153.0,1.0,3.0,7.0,260.625,1.0,0.0,0.0,2.0,3.0,260.625,0.0,0.0,False
traditional,truth_n5_4,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,232.0,383.0,385.0,153.0,1.0,3.0,7.0,260.625,1.0,0.0,0.0,2.0,3.0,260.625,0.0,0.0,False
traditional,truth_n5_40,5,keep100,1.0,5,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,176.0,305.0,309.0,133.0,3.0,5.0,9.0,204.165,3.0,2.0,3.0,6.0,5.0,204.165,0.0,0.0,False
traditional,truth_n5_40,5,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,4,176.0,305.0,309.0,133.0,3.0,5.0,9.0,204.165,3.0,2.0,3.0,6.0,5.0,204.165,0.0,0.0,False
traditional,truth_n5_41,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,192.0,323.0,323.0,131.0,1.0,3.0,7.0,217.075,1.0,0.0,0.0,2.0,3.0,217.075,0.0,0.0,False
traditional,truth_n5_41,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,192.0,323.0,323.0,131.0,1.0,3.0,7.0,217.075,1.0,0.0,0.0,2.0,3.0,217.075,0.0,0.0,False
traditional,truth_n5_42,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,240.0,405.0,407.0,167.0,1.0,3.0,7.0,269.975,1.0,0.0,0.0,2.0,3.0,269.975,0.0,0.0,False
traditional,truth_n5_42,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,240.0,405.0,407.0,167.0,1.0,3.0,7.0,269.975,1.0,0.0,0.0,2.0,3.0,269.975,0.0,0.0,False
traditional,truth_n5_43,5,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,144.0,239.0,239.0,95.0,1.0,4.0,7.0,166.095,1.0,0.0,0.0,2.0,4.0,166.095,0.0,0.0,False
traditional,truth_n5_43,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,144.0,239.0,239.0,95.0,1.0,4.0,7.0,166.095,1.0,0.0,0.0,2.0,4.0,166.095,0.0,0.0,False
traditional,truth_n5_44,5,keep100,1.0,10,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,200.0,361.0,367.0,167.0,9.0,10.0,15.0,241.615,9.0,9.0,9.0,18.0,10.0,241.615,0.0,0.0,False
traditional,truth_n5_44,5,minline,0.0,8.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,552.0,993.0,1007.0,455.0,2.0,8.0,8.0,627.375,9.0,9.0,1.0,48.0,10.0,241.615,20.0,159.6589615710945,False
traditional,truth_n5_45,5,keep100,1.0,13,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,256.0,459.0,465.0,209.0,12.0,13.0,18.0,309.425,12.0,12.0,12.0,24.0,13.0,309.425,0.0,0.0,False
traditional,truth_n5_45,5,line75,0.75,9,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,904.0,1627.0,1639.0,735.0,2.0,9.0,8.0,1019.015,12.0,12.0,1.0,88.0,13.0,309.425,30.76923076923077,229.325361557728,False
traditional,truth_n5_45,5,minline,0.0,8.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,992.0,1825.0,1859.0,867.0,1.0,8.0,7.0,1117.555,12.0,12.0,0.0,110.0,13.0,309.425,38.46153846153846,261.1715278338855,False
traditional,truth_n5_46,5,keep100,1.0,6,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,176.0,307.0,311.0,135.0,5.0,6.0,11.0,206.295,5.0,4.0,5.0,10.0,6.0,206.295,0.0,0.0,False
traditional,truth_n5_46,5,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,504.0,879.0,885.0,381.0,1.0,5.0,7.0,566.245,5.0,4.0,0.0,26.0,6.0,206.295,16.666666666666668,174.48314307181468,False
traditional,truth_n5_47,5,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,224.0,369.0,371.0,147.0,1.0,4.0,7.0,253.795,1.0,0.0,0.0,2.0,4.0,253.795,0.0,0.0,False
traditional,truth_n5_47,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,224.0,369.0,371.0,147.0,1.0,4.0,7.0,253.795,1.0,0.0,0.0,2.0,4.0,253.795,0.0,0.0,False
traditional,truth_n5_48,5,keep100,1.0,11,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,248.0,455.0,459.0,211.0,10.0,11.0,16.0,297.195,10.0,9.0,10.0,20.0,11.0,297.195,0.0,0.0,False
traditional,truth_n5_48,5,line75,0.75,8,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,712.0,1323.0,1335.0,623.0,1.0,6.0,7.0,803.175,10.0,9.0,0.0,78.0,11.0,297.195,45.45454545454545,170.25185484277998,False
traditional,truth_n5_48,5,minline,0.0,6.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,712.0,1323.0,1335.0,623.0,1.0,6.0,7.0,803.175,10.0,9.0,0.0,78.0,11.0,297.195,45.45454545454545,170.25185484277998,False
traditional,truth_n5_49,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,200.0,333.0,335.0,135.0,1.0,3.0,7.0,225.695,1.0,0.0,0.0,2.0,3.0,225.695,0.0,0.0,False
traditional,truth_n5_49,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,200.0,333.0,335.0,135.0,1.0,3.0,7.0,225.695,1.0,0.0,0.0,2.0,3.0,225.695,0.0,0.0,False
traditional,truth_n5_5,5,keep100,1.0,8,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,168.0,309.0,315.0,147.0,7.0,8.0,13.0,202.555,7.0,6.0,7.0,14.0,8.0,202.555,0.0,0.0,False
traditional,truth_n5_5,5,line75,0.75,6,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,456.0,831.0,851.0,395.0,1.0,6.0,7.0,517.955,7.0,6.0,0.0,38.0,8.0,202.555,25.0,155.7107945989978,False
traditional,truth_n5_5,5,minline,0.0,6.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,456.0,831.0,851.0,395.0,1.0,6.0,7.0,517.955,7.0,6.0,0.0,38.0,8.0,202.555,25.0,155.7107945989978,False
traditional,truth_n5_50,5,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,232.0,387.0,387.0,155.0,1.0,4.0,7.0,262.835,1.0,0.0,0.0,2.0,4.0,262.835,0.0,0.0,False
traditional,truth_n5_50,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,232.0,387.0,387.0,155.0,1.0,4.0,7.0,262.835,1.0,0.0,0.0,2.0,4.0,262.835,0.0,0.0,False
traditional,truth_n5_51,5,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,168.0,279.0,281.0,113.0,1.0,4.0,7.0,192.505,1.0,0.0,0.0,2.0,4.0,192.505,0.0,0.0,False
traditional,truth_n5_51,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,168.0,279.0,281.0,113.0,1.0,4.0,7.0,192.505,1.0,0.0,0.0,2.0,4.0,192.505,0.0,0.0,False
traditional,truth_n5_52,5,keep100,1.0,6,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,160.0,291.0,295.0,135.0,5.0,6.0,11.0,189.415,5.0,4.0,5.0,10.0,6.0,189.415,0.0,0.0,False
traditional,truth_n5_52,5,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,384.0,707.0,713.0,329.0,1.0,5.0,7.0,436.265,5.0,4.0,0.0,26.0,6.0,189.415,16.666666666666668,130.3223081593327,False
traditional,truth_n5_53,5,keep100,1.0,6,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,152.0,269.0,275.0,123.0,5.0,6.0,11.0,180.115,5.0,4.0,5.0,10.0,6.0,180.115,0.0,0.0,False
traditional,truth_n5_53,5,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,408.0,723.0,737.0,329.0,1.0,5.0,7.0,461.265,5.0,4.0,0.0,26.0,6.0,180.115,16.666666666666668,156.0947172639702,False
traditional,truth_n5_54,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,160.0,263.0,265.0,105.0,1.0,3.0,7.0,181.545,1.0,0.0,0.0,2.0,3.0,181.545,0.0,0.0,False
traditional,truth_n5_54,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,160.0,263.0,265.0,105.0,1.0,3.0,7.0,181.545,1.0,0.0,0.0,2.0,3.0,181.545,0.0,0.0,False
traditional,truth_n5_55,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,176.0,291.0,293.0,117.0,1.0,3.0,7.0,199.205,1.0,0.0,0.0,2.0,3.0,199.205,0.0,0.0,False
traditional,truth_n5_55,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,176.0,291.0,293.0,117.0,1.0,3.0,7.0,199.205,1.0,0.0,0.0,2.0,3.0,199.205,0.0,0.0,False
traditional,truth_n5_56,5,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,168.0,275.0,275.0,107.0,1.0,4.0,7.0,192.195,1.0,0.0,0.0,2.0,4.0,192.195,0.0,0.0,False
traditional,truth_n5_56,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,168.0,275.0,275.0,107.0,1.0,4.0,7.0,192.195,1.0,0.0,0.0,2.0,4.0,192.195,0.0,0.0,False
traditional,truth_n5_57,5,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,240.0,395.0,395.0,155.0,1.0,4.0,7.0,271.275,1.0,0.0,0.0,2.0,4.0,271.275,0.0,0.0,False
traditional,truth_n5_57,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,240.0,395.0,395.0,155.0,1.0,4.0,7.0,271.275,1.0,0.0,0.0,2.0,4.0,271.275,0.0,0.0,False
traditional,truth_n5_58,5,keep100,1.0,2,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,96.0,163.0,163.0,67.0,1.0,2.0,7.0,109.635,1.0,0.0,0.0,2.0,2.0,109.635,0.0,0.0,False
traditional,truth_n5_58,5,minline,0.0,2.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,96.0,163.0,163.0,67.0,1.0,2.0,7.0,109.635,1.0,0.0,0.0,2.0,2.0,109.635,0.0,0.0,False
traditional,truth_n5_59,5,keep100,1.0,8,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,208.0,361.0,367.0,159.0,6.0,8.0,12.0,245.535,6.0,5.0,6.0,12.0,8.0,245.535,0.0,0.0,False
traditional,truth_n5_59,5,minline,0.0,7.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,520.0,907.0,921.0,401.0,1.0,7.0,7.0,588.105,6.0,5.0,0.0,34.0,8.0,245.535,12.5,139.51982405767,False
traditional,truth_n5_6,5,keep100,1.0,10,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,176.0,329.0,339.0,163.0,9.0,10.0,15.0,215.875,9.0,8.0,9.0,18.0,10.0,215.875,0.0,0.0,False
traditional,truth_n5_6,5,line75,0.75,7,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,608.0,1163.0,1201.0,593.0,1.0,6.0,7.0,690.465,9.0,8.0,0.0,74.0,10.0,215.875,40.0,219.8448176027794,False
traditional,truth_n5_6,5,minline,0.0,6.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,608.0,1163.0,1201.0,593.0,1.0,6.0,7.0,690.465,9.0,8.0,0.0,74.0,10.0,215.875,40.0,219.8448176027794,False
traditional,truth_n5_60,5,keep100,1.0,8,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,144.0,269.0,277.0,133.0,7.0,8.0,13.0,176.245,7.0,6.0,7.0,14.0,8.0,176.245,0.0,0.0,False
traditional,truth_n5_60,5,line75,0.75,6,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,448.0,839.0,865.0,417.0,1.0,5.0,7.0,508.705,7.0,6.0,0.0,42.0,8.0,176.245,37.5,188.63513858549177,False
traditional,truth_n5_60,5,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,448.0,839.0,865.0,417.0,1.0,5.0,7.0,508.705,7.0,6.0,0.0,42.0,8.0,176.245,37.5,188.63513858549177,False
traditional,truth_n5_61,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,136.0,233.0,233.0,97.0,1.0,3.0,7.0,155.785,1.0,0.0,0.0,2.0,3.0,155.785,0.0,0.0,False
traditional,truth_n5_61,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,136.0,233.0,233.0,97.0,1.0,3.0,7.0,155.785,1.0,0.0,0.0,2.0,3.0,155.785,0.0,0.0,False
traditional,truth_n5_62,5,keep100,1.0,5,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,128.0,227.0,229.0,101.0,3.0,5.0,9.0,151.525,3.0,2.0,3.0,6.0,5.0,151.525,0.0,0.0,False
traditional,truth_n5_62,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,240.0,423.0,425.0,185.0,1.0,4.0,7.0,273.145,3.0,2.0,0.0,10.0,5.0,151.525,20.0,80.26398284111531,False
traditional,truth_n5_63,5,keep100,1.0,5,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,144.0,247.0,249.0,105.0,3.0,5.0,9.0,168.665,3.0,2.0,3.0,6.0,5.0,168.665,0.0,0.0,False
traditional,truth_n5_63,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,272.0,463.0,465.0,193.0,1.0,4.0,7.0,307.425,3.0,2.0,0.0,10.0,5.0,168.665,20.0,82.2695876441467,False
traditional,truth_n5_7,5,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,144.0,243.0,245.0,101.0,1.0,4.0,7.0,166.405,1.0,0.0,0.0,2.0,4.0,166.405,0.0,0.0,False
traditional,truth_n5_7,5,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,144.0,243.0,245.0,101.0,1.0,4.0,7.0,166.405,1.0,0.0,0.0,2.0,4.0,166.405,0.0,0.0,False
traditional,truth_n5_8,5,keep100,1.0,11,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,248.0,457.0,463.0,215.0,10.0,11.0,16.0,297.375,10.0,9.0,10.0,20.0,11.0,297.375,0.0,0.0,False
traditional,truth_n5_8,5,line75,0.75,8,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,728.0,1359.0,1387.0,659.0,1.0,6.0,7.0,821.755,10.0,9.0,0.0,78.0,11.0,297.375,45.45454545454545,176.33627574611182,False
traditional,truth_n5_8,5,minline,0.0,6.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,728.0,1359.0,1387.0,659.0,1.0,6.0,7.0,821.755,10.0,9.0,0.0,78.0,11.0,297.375,45.45454545454545,176.33627574611182,False
traditional,truth_n5_9,5,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,168.0,283.0,283.0,115.0,1.0,3.0,7.0,190.715,1.0,0.0,0.0,2.0,3.0,190.715,0.0,0.0,False
traditional,truth_n5_9,5,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,168.0,283.0,283.0,115.0,1.0,3.0,7.0,190.715,1.0,0.0,0.0,2.0,3.0,190.715,0.0,0.0,False
traditional,truth_n6_0,6,keep100,1.0,13,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,552.0,965.0,977.0,425.0,11.0,13.0,18.0,635.505,11.0,10.0,11.0,22.0,13.0,635.505,0.0,0.0,False
traditional,truth_n6_0,6,line75,0.75,9,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,4,2896.0,5091.0,5145.0,2249.0,1.0,8.0,8.0,3215.305,11.0,10.0,0.0,114.0,13.0,635.505,38.46153846153846,405.94487848246666,False
traditional,truth_n6_0,6,minline,0.0,8.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,2896.0,5091.0,5145.0,2249.0,1.0,8.0,8.0,3215.305,11.0,10.0,0.0,114.0,13.0,635.505,38.46153846153846,405.94487848246666,False
traditional,truth_n6_1,6,keep100,1.0,31,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,632.0,1129.0,1141.0,509.0,30.0,31.0,37.0,761.365,30.0,30.0,30.0,60.0,31.0,761.365,0.0,0.0,False
traditional,truth_n6_1,6,line75,0.75,23,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,5680.0,10107.0,10151.0,4471.0,2.0,11.0,9.0,6303.255,30.0,30.0,1.0,576.0,31.0,761.365,64.51612903225806,727.8887261694457,False
traditional,truth_n6_1,6,line50,0.5,15,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,5680.0,10107.0,10151.0,4471.0,2.0,11.0,9.0,6303.255,30.0,30.0,1.0,576.0,31.0,761.365,64.51612903225806,727.8887261694457,False
traditional,truth_n6_1,6,minline,0.0,10.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,5928.0,10665.0,10771.0,4843.0,1.0,10.0,8.0,6584.595,30.0,30.0,0.0,638.0,31.0,761.365,67.74193548387096,764.8407793896489,False
traditional,truth_n6_10,6,keep100,1.0,20,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,496.0,885.0,901.0,405.0,19.0,20.0,26.0,588.965,19.0,18.0,19.0,38.0,20.0,588.965,0.0,0.0,False
traditional,truth_n6_10,6,line75,0.75,15,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,4256.0,7543.0,7681.0,3425.0,1.0,12.0,8.0,4731.185,19.0,18.0,0.0,326.0,20.0,588.965,40.0,703.3049502092654,False
