dataset,name,n,selected_k,policy,correct,lut_nodes,lut_edges,max_fanin,checkpoint_nodes,expanded_compute_calls,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,delta_T_vs_keep_all,delta_peak_ancilla_vs_keep_all,delta_score_vs_keep_all,source_manifest,abc_script,abc_binary,error
traditional,truth_n5_58,5,5,zero_checkpoint,True,1,0,5,0,2,96,163,163,67,1,2,7,109.635000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_59,5,4,keep_all_bennett,True,6,5,4,6,12,208,361,367,159,6,8,12,245.535000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_59,5,4,fanout_checkpoint,True,6,5,4,0,34,520,907,921,401,1,7,7,588.105000,312,-1,342.570000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_59,5,4,zero_checkpoint,True,6,5,4,0,34,520,907,921,401,1,7,7,588.105000,312,-1,342.570000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_6,5,3,keep_all_bennett,True,9,8,3,9,18,176,329,339,163,9,10,15,215.875000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_6,5,3,fanout_checkpoint,True,9,8,3,0,74,608,1163,1201,593,1,6,7,690.465000,432,-4,474.590000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_6,5,3,zero_checkpoint,True,9,8,3,0,74,608,1163,1201,593,1,6,7,690.465000,432,-4,474.590000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_60,5,3,keep_all_bennett,True,7,6,3,7,14,144,269,277,133,7,8,13,176.245000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_60,5,3,fanout_checkpoint,True,7,6,3,0,42,448,839,865,417,1,5,7,508.705000,304,-3,332.460000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_60,5,3,zero_checkpoint,True,7,6,3,0,42,448,839,865,417,1,5,7,508.705000,304,-3,332.460000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_61,5,5,keep_all_bennett,True,1,0,5,1,2,136,233,233,97,1,3,7,155.785000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_61,5,5,fanout_checkpoint,True,1,0,5,0,2,136,233,233,97,1,3,7,155.785000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_61,5,5,zero_checkpoint,True,1,0,5,0,2,136,233,233,97,1,3,7,155.785000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_62,5,4,keep_all_bennett,True,3,2,4,3,6,128,227,229,101,3,5,9,151.525000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_62,5,4,fanout_checkpoint,True,3,2,4,0,10,240,423,425,185,1,4,7,273.145000,112,-1,121.620000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_62,5,4,zero_checkpoint,True,3,2,4,0,10,240,423,425,185,1,4,7,273.145000,112,-1,121.620000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_63,5,4,keep_all_bennett,True,3,2,4,3,6,144,247,249,105,3,5,9,168.665000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_63,5,4,fanout_checkpoint,True,3,2,4,0,10,272,463,465,193,1,4,7,307.425000,128,-1,138.760000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_63,5,4,zero_checkpoint,True,3,2,4,0,10,272,463,465,193,1,4,7,307.425000,128,-1,138.760000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_7,5,5,keep_all_bennett,True,1,0,5,1,2,144,243,245,101,1,4,7,166.405000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_7,5,5,fanout_checkpoint,True,1,0,5,0,2,144,243,245,101,1,4,7,166.405000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_7,5,5,zero_checkpoint,True,1,0,5,0,2,144,243,245,101,1,4,7,166.405000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_8,5,3,keep_all_bennett,True,10,9,3,10,20,248,457,463,215,10,11,16,297.375000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_8,5,3,fanout_checkpoint,True,10,9,3,0,78,728,1359,1387,659,1,6,7,821.755000,480,-5,524.380000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_8,5,3,zero_checkpoint,True,10,9,3,0,78,728,1359,1387,659,1,6,7,821.755000,480,-5,524.380000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_9,5,5,keep_all_bennett,True,1,0,5,1,2,168,283,283,115,1,3,7,190.715000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_9,5,5,fanout_checkpoint,True,1,0,5,0,2,168,283,283,115,1,3,7,190.715000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n5_9,5,5,zero_checkpoint,True,1,0,5,0,2,168,283,283,115,1,3,7,190.715000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_0,6,4,keep_all_bennett,True,11,10,4,11,22,552,965,977,425,11,13,18,635.505000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_0,6,4,fanout_checkpoint,True,11,10,4,0,114,2896,5091,5145,2249,1,8,8,3215.305000,2344,-5,2579.800000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_0,6,4,zero_checkpoint,True,11,10,4,0,114,2896,5091,5145,2249,1,8,8,3215.305000,2344,-5,2579.800000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_1,6,3,keep_all_bennett,True,30,30,3,30,60,632,1129,1141,509,30,31,37,761.365000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_1,6,3,fanout_checkpoint,True,30,30,3,1,576,5680,10107,10151,4471,2,11,9,6303.255000,5048,-20,5541.890000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_1,6,3,zero_checkpoint,True,30,30,3,0,638,5928,10665,10771,4843,1,10,8,6584.595000,5296,-21,5823.230000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_10,6,3,keep_all_bennett,True,19,18,3,19,38,496,885,901,405,19,20,26,588.965000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_10,6,3,fanout_checkpoint,True,19,18,3,0,326,4256,7543,7681,3425,1,12,8,4731.185000,3760,-8,4142.220000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_10,6,3,zero_checkpoint,True,19,18,3,0,326,4256,7543,7681,3425,1,12,8,4731.185000,3760,-8,4142.220000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_11,6,4,keep_all_bennett,True,8,7,4,8,16,400,695,705,305,8,10,15,461.425000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_11,6,4,fanout_checkpoint,True,8,7,4,0,46,1256,2183,2209,953,1,8,8,1401.985000,856,-2,940.560000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_11,6,4,zero_checkpoint,True,8,7,4,0,46,1256,2183,2209,953,1,8,8,1401.985000,856,-2,940.560000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_12,6,5,keep_all_bennett,True,7,6,5,7,14,560,953,961,401,7,9,14,634.545000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_12,6,5,fanout_checkpoint,True,7,6,5,0,38,1512,2585,2603,1091,1,8,8,1681.355000,952,-1,1046.810000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_12,6,5,zero_checkpoint,True,7,6,5,0,38,1512,2585,2603,1091,1,8,8,1681.355000,952,-1,1046.810000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_13,6,4,keep_all_bennett,True,11,10,4,11,22,472,815,829,357,11,13,18,546.605000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_13,6,4,fanout_checkpoint,True,11,10,4,0,70,1544,2663,2705,1161,1,8,8,1718.705000,1072,-5,1172.100000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_13,6,4,zero_checkpoint,True,11,10,4,0,70,1544,2663,2705,1161,1,8,8,1718.705000,1072,-5,1172.100000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_14,6,4,keep_all_bennett,True,11,10,4,11,22,456,797,809,353,11,13,18,529.545000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_14,6,4,fanout_checkpoint,True,11,10,4,0,114,2056,3659,3721,1665,1,9,8,2292.825000,1600,-4,1763.280000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_14,6,4,zero_checkpoint,True,11,10,4,0,114,2056,3659,3721,1665,1,9,8,2292.825000,1600,-4,1763.280000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_15,6,5,keep_all_bennett,True,5,4,5,5,10,536,893,901,365,5,8,12,604.885000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_15,6,5,fanout_checkpoint,True,5,4,5,0,18,1008,1679,1693,685,1,8,8,1123.405000,472,0,518.520000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_15,6,5,zero_checkpoint,True,5,4,5,0,18,1008,1679,1693,685,1,8,8,1123.405000,472,0,518.520000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_16,6,3,keep_all_bennett,True,23,22,3,23,46,504,927,941,437,23,24,30,607.565000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_16,6,3,fanout_checkpoint,True,23,22,3,0,446,4560,8381,8475,3915,1,11,8,5083.515000,4056,-13,4475.950000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_16,6,3,zero_checkpoint,True,23,22,3,0,446,4560,8381,8475,3915,1,11,8,5083.515000,4056,-13,4475.950000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_17,6,5,keep_all_bennett,True,4,3,5,4,8,536,885,893,357,4,6,11,600.365000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_17,6,5,fanout_checkpoint,True,4,3,5,0,14,1032,1703,1717,685,1,6,8,1144.725000,496,0,544.360000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_17,6,5,zero_checkpoint,True,4,3,5,0,14,1032,1703,1717,685,1,6,8,1144.725000,496,0,544.360000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_18,6,3,keep_all_bennett,True,24,25,3,24,48,448,829,845,397,24,25,31,547.805000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_18,6,3,fanout_checkpoint,True,24,25,3,2,402,3920,7121,7247,3327,3,14,10,4374.815000,3472,-11,3827.010000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_18,6,3,zero_checkpoint,True,24,25,3,0,590,4672,8625,8751,4079,1,12,8,5213.055000,4224,-13,4665.250000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_19,6,3,keep_all_bennett,True,25,25,3,25,50,560,1011,1029,469,25,26,32,672.565000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_19,6,3,fanout_checkpoint,True,25,25,3,1,416,3984,7329,7463,3479,2,13,9,4449.895000,3424,-13,3777.330000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_19,6,3,zero_checkpoint,True,25,25,3,0,510,4360,8081,8215,3855,1,12,8,4869.015000,3800,-14,4196.450000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_2,6,4,keep_all_bennett,True,11,10,4,11,22,440,767,783,343,11,13,18,511.855000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_2,6,4,fanout_checkpoint,True,11,10,4,0,70,1368,2391,2445,1077,1,8,8,1527.085000,928,-5,1015.230000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_2,6,4,zero_checkpoint,True,11,10,4,0,70,1368,2391,2445,1077,1,8,8,1527.085000,928,-5,1015.230000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_20,6,3,keep_all_bennett,True,27,26,3,27,54,592,1083,1103,511,27,28,34,712.975000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_20,6,3,fanout_checkpoint,True,27,26,3,0,542,5392,9865,10051,4659,1,11,8,6005.955000,4800,-17,5292.980000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_20,6,3,zero_checkpoint,True,27,26,3,0,542,5392,9865,10051,4659,1,11,8,6005.955000,4800,-17,5292.980000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_21,6,4,keep_all_bennett,True,11,10,4,11,22,480,831,847,367,11,13,18,555.615000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_21,6,4,fanout_checkpoint,True,11,10,4,0,102,1848,3227,3301,1453,1,9,8,2059.125000,1368,-4,1503.510000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_21,6,4,zero_checkpoint,True,11,10,4,0,102,1848,3227,3301,1453,1,9,8,2059.125000,1368,-4,1503.510000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_22,6,4,keep_all_bennett,True,10,9,4,10,20,352,631,643,291,10,11,17,411.795000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_22,6,4,fanout_checkpoint,True,10,9,4,0,78,1360,2433,2479,1119,1,9,8,1523.695000,1008,-2,1111.900000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_22,6,4,zero_checkpoint,True,10,9,4,0,78,1360,2433,2479,1119,1,9,8,1523.695000,1008,-2,1111.900000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_23,6,3,keep_all_bennett,True,21,20,3,21,42,472,853,871,399,21,22,28,567.175000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_23,6,3,fanout_checkpoint,True,21,20,3,0,302,3000,5473,5571,2571,1,9,8,3346.195000,2528,-13,2779.020000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_23,6,3,zero_checkpoint,True,21,20,3,0,302,3000,5473,5571,2571,1,9,8,3346.195000,2528,-13,2779.020000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_24,6,3,keep_all_bennett,True,22,21,3,22,44,504,921,937,433,22,23,29,605.225000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_24,6,3,fanout_checkpoint,True,22,21,3,0,382,3872,7109,7211,3339,1,11,8,4319.915000,3368,-12,3714.690000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_24,6,3,zero_checkpoint,True,22,21,3,0,382,3872,7109,7211,3339,1,11,8,4319.915000,3368,-12,3714.690000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_25,6,3,keep_all_bennett,True,18,17,3,18,36,384,711,725,341,18,19,25,464.725000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_25,6,3,fanout_checkpoint,True,18,17,3,0,334,3264,6095,6237,2973,1,11,8,3653.085000,2880,-8,3188.360000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_25,6,3,zero_checkpoint,True,18,17,3,0,334,3264,6095,6237,2973,1,11,8,3653.085000,2880,-8,3188.360000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_26,6,3,keep_all_bennett,True,24,25,3,24,48,504,903,917,413,24,25,31,608.005000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_26,6,3,fanout_checkpoint,True,24,25,3,2,290,2720,4841,4911,2191,3,11,10,3031.215000,2216,-14,2423.210000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_26,6,3,zero_checkpoint,True,24,25,3,0,414,3216,5957,6151,2935,1,9,8,3593.895000,2712,-16,2985.890000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_27,6,3,keep_all_bennett,True,21,21,3,21,42,440,807,827,387,21,22,28,532.555000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n6_27,6,3,fanout_checkpoint,True,21,21,3,1,320,3560,6455,6583,3023,2,11,9,3969.175000,3120,-11,3436.620000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
