CNOT,T,anf_terms,budget,candidate_top_k,correct,depth,explicit_ancilla,gates,max_polarities,mcts_simulations,method,model,n,n_qubits,name,neural_mcts_simulations,peak_ancilla,score,skipped,terms,time_s,truth_table_hex,variant
202,104,31,top8_s8_n12,8,True,205,2,89,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_17,12,3,122.045,,24,0.1927778720855713,BF3C4C06434308BC,no_prior
257,128,34,top8_s8_n12,8,True,268,2,124,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_18,12,3,149.54000000000002,,26,0.053173065185546875,6DADD6C795A76D79,no_prior
229,116,34,top8_s8_n12,8,True,233,2,103,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_18,12,3,135.685,,29,0.24236011505126953,6DADD6C795A76D79,no_prior
232,112,30,top8_s8_n12,8,True,245,1,117,8,8,and_pareto_resource_nmcts,no_prior,6,8,truth_n6_9,12,2,130.125,,25,5.994903087615967,366EB16F508EBAD7,no_prior
226,112,33,top8_s8_n12,8,True,234,2,108,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_19,12,3,131.63,,21,0.0458979606628418,956269F0E5D7B875,no_prior
226,112,33,top8_s8_n12,8,True,234,2,108,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_19,12,3,131.63,,21,0.22958993911743164,956269F0E5D7B875,no_prior
178,92,29,top8_s8_n12,8,True,185,1,85,8,8,and_pareto_resource_nmcts,no_prior,6,8,truth_n6_12,12,3,108.745,,28,4.353662014007568,A491F0B2EA1FCA65,no_prior
251,128,30,top8_s8_n12,8,True,264,2,124,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_20,12,3,149.24,,27,0.038378000259399414,5CABCC97663F1C97,no_prior
209,108,36,top8_s8_n12,8,True,213,2,95,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_10,12,3,126.505,,29,6.371329069137573,7FCD9EB1A7CAD415,no_prior
251,128,30,top8_s8_n12,8,True,264,2,124,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_20,12,3,149.24,,27,0.23132586479187012,5CABCC97663F1C97,no_prior
295,152,35,top8_s8_n12,8,True,295,2,129,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_21,12,3,175.51500000000001,,30,0.04532504081726074,FF50BDE4382567B8,no_prior
262,136,35,top8_s8_n12,8,True,275,2,123,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_21,12,3,157.83499999999998,,30,0.2553520202636719,FF50BDE4382567B8,no_prior
165,80,34,top8_s8_n12,8,True,171,2,81,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_14,12,4,97.975,,23,4.693305730819702,23BED01D43CF2FDE,no_prior
291,148,34,top8_s8_n12,8,True,295,2,131,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_22,12,4,173.375,,28,0.04857492446899414,2369B584FF5E9FF0,no_prior
275,140,34,top8_s8_n12,8,True,281,2,121,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_22,12,3,162.425,,31,0.25295400619506836,2369B584FF5E9FF0,no_prior
193,96,31,top8_s8_n12,8,True,197,2,89,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_17,12,3,113.565,,23,4.577648162841797,BF3C4C06434308BC,no_prior
253,128,24,top8_s8_n12,8,True,253,2,105,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_23,12,3,148.965,,24,0.029872894287109375,7E570DDF827050A8,no_prior
211,108,29,top8_s8_n12,8,True,215,2,95,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_15,12,3,126.615,,25,5.282360076904297,BEB799193F22FAF8,no_prior
233,120,24,top8_s8_n12,8,True,233,2,97,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_23,12,3,139.785,,24,0.18441128730773926,7E570DDF827050A8,no_prior
281,144,37,top8_s8_n12,8,True,285,2,127,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_24,12,3,166.78500000000003,,28,0.05463981628417969,C17AF08A1745D6D8,no_prior
253,132,37,top8_s8_n12,8,True,261,2,113,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_24,12,3,153.165,,26,0.25008678436279297,C17AF08A1745D6D8,no_prior
216,112,37,top8_s8_n12,8,True,226,2,102,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_11,12,4,133.05,,31,6.605873107910156,E27A984D654821D0,no_prior
236,128,31,top8_s8_n12,8,True,240,1,102,8,8,and_affine_nmcts,no_prior,6,8,truth_n6_25,12,2,146.06,,25,0.04449582099914551,DC713D960C0FD195,no_prior
224,112,38,top8_s8_n12,8,True,236,2,108,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_13,12,3,131.58,,30,6.304432153701782,24933B83757750A9,no_prior
205,108,31,top8_s8_n12,8,True,212,2,94,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_25,12,3,126.32,,26,0.2083580493927002,DC713D960C0FD195,no_prior
256,128,32,top8_s8_n12,8,True,262,2,118,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_26,12,3,149.35000000000002,,24,0.0462038516998291,27209BDF1C11F735,no_prior
232,120,32,top8_s8_n12,8,True,238,2,104,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_26,12,3,139.89,,24,0.24417877197265625,27209BDF1C11F735,no_prior
173,84,34,top8_s8_n12,8,True,179,2,83,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_18,12,3,100.435,,23,5.347501754760742,6DADD6C795A76D79,no_prior
256,128,36,top8_s8_n12,8,True,264,2,120,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_27,12,3,149.4,,23,0.056169986724853516,28F49481A0A04DC4,no_prior
194,96,35,top8_s8_n12,8,True,199,2,91,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_16,12,4,115.655,,29,6.418639898300171,89FA6A688FB5D27B,no_prior
226,116,36,top8_s8_n12,8,True,234,2,104,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_27,12,3,135.59,,26,0.23623204231262207,28F49481A0A04DC4,no_prior
222,108,29,top8_s8_n12,8,True,229,2,107,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_28,12,3,127.38499999999999,,24,0.03547072410583496,AE340454CAC5B68C,no_prior
222,108,29,top8_s8_n12,8,True,229,2,107,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_28,12,3,127.38499999999999,,24,0.17570829391479492,AE340454CAC5B68C,no_prior
209,104,33,top8_s8_n12,8,True,215,2,101,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_19,12,3,122.595,,32,5.694982051849365,956269F0E5D7B875,no_prior
231,112,25,top8_s8_n12,8,True,241,2,113,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_29,12,3,131.98499999999999,,23,0.05401897430419922,98AE43346C12ACE8,no_prior
216,112,25,top8_s8_n12,8,True,218,2,94,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_29,12,3,130.85,,28,0.22471880912780762,98AE43346C12ACE8,no_prior
203,104,30,top8_s8_n12,8,True,208,2,92,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_20,12,4,124.16000000000001,,28,5.9708757400512695,5CABCC97663F1C97,no_prior
241,120,28,top8_s8_n12,8,True,245,2,109,8,8,and_affine_nmcts,no_prior,6,9,truth_n6_30,12,3,140.405,,30,0.06032204627990723,62801C4510435A10,no_prior
203,100,24,top8_s8_n12,8,True,208,2,94,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_23,12,3,118.18,,26,4.840005159378052,7E570DDF827050A8,no_prior
222,116,28,top8_s8_n12,8,True,226,2,100,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_30,12,3,135.26999999999998,,30,0.25560808181762695,62801C4510435A10,no_prior
258,128,29,top8_s8_n12,8,True,258,1,110,8,8,and_affine_nmcts,no_prior,6,8,truth_n6_31,12,2,147.29,,29,0.03498220443725586,988C24C961B1CD22,no_prior
242,124,29,top8_s8_n12,8,True,242,2,102,8,8,and_resource_nmcts,no_prior,6,9,truth_n6_31,12,3,144.33,,29,0.19141006469726562,988C24C961B1CD22,no_prior
168,88,31,top8_s8_n12,8,True,178,2,82,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_25,12,4,106.21,,23,4.942521095275879,DC713D960C0FD195,no_prior
3,0,3,top12_s12_n16,12,True,3,0,3,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,3,4,parity_n3,16,0,0.19499999999999998,,3,0.0016069412231445312,96,learned_prior
3,0,3,top12_s12_n16,12,True,3,0,3,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,3,4,parity_n3,16,0,0.19499999999999998,,3,0.0025038719177246094,96,learned_prior
3,0,3,top12_s12_n16,12,True,3,0,3,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,3,4,parity_n3,16,0,0.19499999999999998,,3,0.019855022430419922,96,learned_prior
12,4,3,top12_s12_n16,12,True,12,0,8,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,3,4,majority_n3,16,0,4.74,,2,0.0019199848175048828,E8,learned_prior
12,4,3,top12_s12_n16,12,True,12,0,8,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,3,4,majority_n3,16,0,4.74,,2,0.0032749176025390625,E8,learned_prior
233,116,35,top8_s8_n12,8,True,244,2,110,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_21,12,3,136.07999999999998,,26,6.490166902542114,FF50BDE4382567B8,no_prior
12,4,3,top12_s12_n16,12,True,12,0,8,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,3,4,threshold2_n3,16,0,4.74,,2,0.0018420219421386719,E8,learned_prior
12,4,3,top12_s12_n16,12,True,12,0,8,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,3,4,threshold2_n3,16,0,4.74,,2,0.00323486328125,E8,learned_prior
12,4,3,top12_s12_n16,12,True,12,0,8,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,3,4,majority_n3,16,0,4.74,,2,0.03161501884460449,E8,learned_prior
4,0,4,top12_s12_n16,12,True,4,0,4,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,parity_n4,16,0,0.26,,4,0.0021219253540039062,6996,learned_prior
4,0,4,top12_s12_n16,12,True,4,0,4,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,parity_n4,16,0,0.26,,4,0.0047299861907958984,6996,learned_prior
12,4,3,top12_s12_n16,12,True,12,0,8,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,3,4,threshold2_n3,16,0,4.74,,2,0.029352903366088867,E8,learned_prior
4,0,4,top12_s12_n16,12,True,4,0,4,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,parity_n4,16,0,0.26,,4,0.039015769958496094,6996,learned_prior
49,24,5,top12_s12_n16,12,True,58,1,32,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,majority_n4,16,2,31.150000000000002,,8,0.08307194709777832,E880,learned_prior
49,24,5,top12_s12_n16,12,True,58,1,32,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,majority_n4,16,2,31.150000000000002,,8,0.10842514038085938,E880,learned_prior
227,116,34,top8_s8_n12,8,True,237,2,107,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_22,12,3,135.70499999999998,,29,6.320725202560425,2369B584FF5E9FF0,no_prior
49,24,7,top12_s12_n16,12,True,51,1,25,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,threshold2_n4,16,2,30.975,,7,0.08013200759887695,FEE8,learned_prior
49,24,7,top12_s12_n16,12,True,49,1,23,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,threshold2_n4,16,2,30.925,,7,0.1018369197845459,FEE8,learned_prior
5,0,5,top12_s12_n16,12,True,5,0,5,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,5,6,parity_n5,16,0,0.325,,5,0.0028090476989746094,96696996,learned_prior
5,0,5,top12_s12_n16,12,True,5,0,5,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,5,6,parity_n5,16,0,0.325,,5,0.009299039840698242,96696996,learned_prior
5,0,5,top12_s12_n16,12,True,5,0,5,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,5,6,parity_n5,16,0,0.325,,5,0.08323311805725098,96696996,learned_prior
70,32,15,top12_s12_n16,12,True,70,1,34,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,5,7,majority_n5,16,2,40.19,,6,0.116455078125,FEE8E880,learned_prior
161,88,29,top8_s8_n12,8,True,165,2,75,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_28,12,3,103.66499999999999,,23,4.631824016571045,AE340454CAC5B68C,no_prior
70,32,15,top12_s12_n16,12,True,70,1,34,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,5,7,majority_n5,16,2,40.19,,6,0.20542430877685547,FEE8E880,learned_prior
49,24,5,top12_s12_n16,12,True,58,1,32,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,majority_n4,16,2,31.150000000000002,,8,0.7304129600524902,E880,learned_prior
155,76,36,top8_s8_n12,8,True,161,2,73,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_27,12,3,91.34500000000001,,19,5.208019971847534,28F49481A0A04DC4,no_prior
49,24,7,top12_s12_n16,12,True,49,1,23,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,threshold2_n4,16,2,30.925,,7,0.7157061100006104,FEE8,learned_prior
6,0,6,top12_s12_n16,12,True,6,0,6,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,7,parity_n6,16,0,0.38999999999999996,,6,0.0008928775787353516,6996966996696996,learned_prior
6,0,6,top12_s12_n16,12,True,6,0,6,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,7,parity_n6,16,0,0.38999999999999996,,6,0.030733823776245117,6996966996696996,learned_prior
214,108,32,top8_s8_n12,8,True,220,2,98,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_26,12,3,126.84,,24,5.630289077758789,27209BDF1C11F735,no_prior
227,120,15,top12_s12_n16,12,True,227,1,89,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,8,majority_n6,16,2,137.375,,15,0.032765865325927734,FEE8E880E8808000,learned_prior
78,40,15,top12_s12_n16,12,True,89,1,43,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,5,7,threshold2_n5,16,2,48.885,,6,0.42011308670043945,FFFEFEE8,learned_prior
231,116,37,top8_s8_n12,8,True,237,2,107,8,8,and_pareto_resource_nmcts,no_prior,6,9,truth_n6_24,12,3,135.86499999999998,,31,6.341907024383545,C17AF08A1745D6D8,no_prior
184,96,25,top8_s8_n12,8,True,190,1,84,8,8,and_pareto_resource_nmcts,no_prior,6,8,truth_n6_29,12,3,113.05,,22,4.693583011627197,98AE43346C12ACE8,no_prior
225,132,35,top12_s12_n16,12,True,238,1,100,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,8,threshold3_n6,16,2,149.57,,16,0.08281612396240234,FFFEFEE8FEE8E880,learned_prior
6,0,6,top12_s12_n16,12,True,6,0,6,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,7,parity_n6,16,0,0.38999999999999996,,6,0.2740328311920166,6996966996696996,learned_prior
67,36,9,top12_s12_n16,12,True,67,1,29,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,8,mux_2_4,16,1,41.975,,9,0.00496983528137207,FEDCBA9876543210,learned_prior
65,32,9,top12_s12_n16,12,True,71,1,37,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,8,mux_2_4,16,1,38.035,,11,0.022687911987304688,FEDCBA9876543210,learned_prior
183,104,15,top12_s12_n16,12,True,183,2,73,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,majority_n6,16,3,120.795,,15,0.23256897926330566,FEE8E880E8808000,learned_prior
78,40,15,top12_s12_n16,12,True,89,1,43,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,5,7,threshold2_n5,16,2,48.885,,6,0.5227291584014893,FFFEFEE8,learned_prior
31,16,3,top12_s12_n16,12,True,31,1,13,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,adder_carry_w2,16,1,19.834999999999997,,3,0.03393101692199707,EC80,learned_prior
31,16,3,top12_s12_n16,12,True,31,1,13,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,adder_carry_w2,16,1,19.834999999999997,,3,0.04141592979431152,EC80,learned_prior
97,48,7,top12_s12_n16,12,True,97,1,39,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,8,adder_carry_w3,16,2,57.725,,7,0.011467933654785156,FEFCF8F0E0C08000,learned_prior
60,32,7,top12_s12_n16,12,True,60,2,26,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,adder_carry_w3,16,3,41.559999999999995,,7,0.08096098899841309,FEFCF8F0E0C08000,learned_prior
183,104,35,top12_s12_n16,12,True,196,2,86,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,threshold3_n6,16,3,121.11999999999999,,16,0.3597111701965332,FFFEFEE8FEE8E880,learned_prior
14,8,2,top12_s12_n16,12,True,14,0,6,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,mul_w2_bit1,16,0,8.830000000000002,,2,0.0028111934661865234,6AC0,learned_prior
14,8,2,top12_s12_n16,12,True,14,0,6,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,mul_w2_bit1,16,0,8.830000000000002,,2,0.004460811614990234,6AC0,learned_prior
14,8,2,top12_s12_n16,12,True,14,0,6,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,mul_w2_bit1,16,0,8.830000000000002,,2,0.03724074363708496,6AC0,learned_prior
38,20,4,top12_s12_n16,12,True,38,1,16,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,8,mul_w3_bit2,16,2,26.25,,4,0.003943920135498047,1E665AAAB4CCF000,learned_prior
38,20,4,top12_s12_n16,12,True,38,1,16,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,8,mul_w3_bit2,16,2,26.25,,4,0.025443077087402344,1E665AAAB4CCF000,learned_prior
65,32,9,top12_s12_n16,12,True,71,1,37,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,8,mux_2_4,16,1,38.035,,11,0.35317397117614746,FEDCBA9876543210,learned_prior
31,16,9,top12_s12_n16,12,True,33,0,17,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_0,16,1,19.905,,5,0.03782796859741211,A3B1,learned_prior
25,12,3,top12_s12_n16,12,True,30,1,18,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,adder_carry_w2,16,2,17.63,,6,0.3358938694000244,EC80,learned_prior
31,16,9,top12_s12_n16,12,True,33,0,17,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_0,16,1,19.905,,5,0.04302072525024414,A3B1,learned_prior
38,20,4,top12_s12_n16,12,True,38,1,16,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_1,16,1,24.25,,4,0.030621051788330078,1C80,learned_prior
37,16,4,top12_s12_n16,12,True,39,1,21,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_1,16,1,20.275000000000002,,7,0.0385591983795166,1C80,learned_prior
38,20,4,top12_s12_n16,12,True,38,1,16,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,8,mul_w3_bit2,16,2,26.25,,4,0.34145617485046387,1E665AAAB4CCF000,learned_prior
49,24,12,top12_s12_n16,12,True,54,1,28,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_2,16,2,31.05,,8,0.07370996475219727,667,learned_prior
31,16,9,top12_s12_n16,12,True,33,0,17,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_0,16,1,19.905,,5,0.3410470485687256,A3B1,learned_prior
37,16,4,top12_s12_n16,12,True,39,1,21,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_1,16,1,20.275000000000002,,7,0.28981494903564453,1C80,learned_prior
49,24,12,top12_s12_n16,12,True,54,1,28,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_2,16,2,31.05,,8,0.09037113189697266,667,learned_prior
48,24,11,top12_s12_n16,12,True,53,1,27,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_3,16,2,30.985000000000003,,7,0.09677290916442871,BDD6,learned_prior
48,24,11,top12_s12_n16,12,True,53,1,27,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_3,16,2,30.985000000000003,,7,0.09739208221435547,BDD6,learned_prior
39,16,8,top12_s12_n16,12,True,43,1,25,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_4,16,1,20.455,,5,0.034358978271484375,4668,learned_prior
39,16,8,top12_s12_n16,12,True,43,1,25,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_4,16,1,20.455,,5,0.044516801834106445,4668,learned_prior
39,16,8,top12_s12_n16,12,True,43,1,25,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_4,16,1,20.455,,5,0.3564889430999756,4668,learned_prior
36,16,8,top12_s12_n16,12,True,38,1,20,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_5,16,2,22.21,,6,0.0605466365814209,3EB1,learned_prior
42,20,12,top12_s12_n16,12,True,46,1,24,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_2,16,2,26.61,,6,0.7219979763031006,667,learned_prior
36,16,8,top12_s12_n16,12,True,38,1,20,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_5,16,2,22.21,,6,0.08503389358520508,3EB1,learned_prior
31,16,8,top12_s12_n16,12,True,34,0,18,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_6,16,1,19.93,,6,0.02613997459411621,3924,learned_prior
31,16,8,top12_s12_n16,12,True,34,0,18,8,12,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_6,16,1,19.93,,6,0.03110194206237793,3924,learned_prior
70,32,15,top12_s12_n16,12,True,70,1,34,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,5,7,majority_n5,16,2,40.19,,6,2.3354198932647705,FEE8E880,learned_prior
48,24,11,top12_s12_n16,12,True,53,1,27,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_3,16,2,30.985000000000003,,7,0.776087760925293,BDD6,learned_prior
39,16,8,top12_s12_n16,12,True,43,1,25,8,12,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_7,16,2,22.455,,5,0.06683206558227539,23B8,learned_prior
55,28,7,top12_s12_n16,12,True,59,2,31,8,12,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,adder_carry_w3,16,4,39.394999999999996,,13,1.5131840705871582,FEFCF8F0E0C08000,learned_prior
