name,n,portfolio,selected_method,selected_score,selected_T,selected_CNOT,selected_depth,selected_peak_ancilla,selected_time_s,portfolio_run_all_time_s,revkit_lower_score,revkit_non_clifford_rz,revkit_total_rz,break_even_rz_score,break_even_impossible,revkit_score_rz0,relative_rz0,wins_rz0,revkit_score_rz0.25,relative_rz0.25,wins_rz0.25,revkit_score_rz0.5,relative_rz0.5,wins_rz0.5,revkit_score_rz0.75,relative_rz0.75,wins_rz0.75,revkit_score_rz1,relative_rz1,wins_rz1,revkit_score_rz1.5,relative_rz1.5,wins_rz1.5,revkit_score_rz2,relative_rz2,wins_rz2,revkit_score_rz4,relative_rz4,wins_rz4,revkit_score_rz10,relative_rz10,wins_rz10
parity_n6,6,all_internal_score_portfolio,and_affine_nmcts,0.38999999999999996,0.0,6.0,6.0,0.0,0.0063250064849853516,1.7288258075714111,0.875,0.0,3.0,0.0,0,0.875,-0.48500000000000004,1,0.875,-0.48500000000000004,1,0.875,-0.48500000000000004,1,0.875,-0.48500000000000004,1,0.875,-0.48500000000000004,1,0.875,-0.48500000000000004,1,0.875,-0.48500000000000004,1,0.875,-0.48500000000000004,1,0.875,-0.48500000000000004,1
threshold2_n3,3,resource_nmcts_family,and_pareto_resource_nmcts,4.74,4.0,12.0,12.0,0.0,0.03138399124145508,0.03755831718444824,8.835,0.0,9.0,0.0,0,8.835,-0.46349745331069614,1,8.835,-0.46349745331069614,1,8.835,-0.46349745331069614,1,8.835,-0.46349745331069614,1,8.835,-0.46349745331069614,1,8.835,-0.46349745331069614,1,8.835,-0.46349745331069614,1,8.835,-0.46349745331069614,1,8.835,-0.46349745331069614,1
threshold2_n3,3,traditional_baseline_family,sshr_h,4.665,4.0,11.0,11.0,0.0,5.0067901611328125e-05,0.020921945571899414,8.835,0.0,9.0,0.0,0,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1
threshold2_n3,3,all_internal_score_portfolio,sshr_h,4.665,4.0,11.0,11.0,0.0,5.0067901611328125e-05,0.06630516052246094,8.835,0.0,9.0,0.0,0,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1,8.835,-0.4719864176570459,1
threshold2_n4,4,resource_nmcts_family,and_fprm_polarity_archive,30.925,24.0,49.0,49.0,2.0,0.017624855041503906,1.6475298404693604,2.6999999999999997,31.0,31.0,0.910483870967742,0,2.6999999999999997,10.453703703703706,0,10.45,1.95933014354067,0,18.2,0.6991758241758242,0,25.95,0.1917148362235068,0,33.7,-0.08234421364985169,1,49.2,-0.3714430894308943,1,64.7,-0.5220247295208656,1,126.7,-0.7559194948697712,1,312.7,-0.9011032938919091,1
threshold2_n4,4,traditional_baseline_family,and_cube_beam,39.5,32.0,53.0,68.0,2.0,0.002145051956176758,0.48113107681274414,2.6999999999999997,31.0,31.0,1.1870967741935483,0,2.6999999999999997,13.62962962962963,0,10.45,2.779904306220096,0,18.2,1.1703296703296704,0,25.95,0.5221579961464355,0,33.7,0.17210682492581592,0,49.2,-0.1971544715447155,1,64.7,-0.3894899536321484,1,126.7,-0.6882399368587214,1,312.7,-0.8736808442596738,1
threshold2_n4,4,all_internal_score_portfolio,and_fprm_polarity_archive,30.925,24.0,49.0,49.0,2.0,0.017624855041503906,2.567568302154541,2.6999999999999997,31.0,31.0,0.910483870967742,0,2.6999999999999997,10.453703703703706,0,10.45,1.95933014354067,0,18.2,0.6991758241758242,0,25.95,0.1917148362235068,0,33.7,-0.08234421364985169,1,49.2,-0.3714430894308943,1,64.7,-0.5220247295208656,1,126.7,-0.7559194948697712,1,312.7,-0.9011032938919091,1
threshold2_n5,5,resource_nmcts_family,and_pareto_resource_nmcts,48.885,40.0,78.0,89.0,2.0,7.199713945388794,8.67016315460205,3.855,43.0,43.0,1.0472093023255815,0,3.855,11.680933852140079,0,14.605,2.347141389934954,0,25.355,0.9280220863734963,0,36.105,0.3539675945159951,0,46.855,0.043325152064881044,0,68.355,-0.28483651525126186,1,89.855,-0.45595681932001564,1,175.855,-0.7220152966932984,1,433.855,-0.8873241059801086,1
threshold2_n5,5,traditional_baseline_family,sshr_h,68.765,64.0,40.0,59.0,1.0,0.027983903884887695,5.833554029464722,3.855,43.0,43.0,1.5095348837209301,0,3.855,16.8378728923476,0,14.605,3.70831906881205,0,25.355,1.7120883454939853,0,36.105,0.9045838526519875,0,46.855,0.4676128481485435,0,68.355,0.0059980981639967314,0,89.855,-0.23471147960603198,1,175.855,-0.6089676153649313,1,433.855,-0.8415023452535986,1
threshold2_n5,5,all_internal_score_portfolio,and_affine_nmcts,48.885,40.0,78.0,89.0,2.0,3.725825071334839,18.295639038085938,3.855,43.0,43.0,1.0472093023255815,0,3.855,11.680933852140079,0,14.605,2.347141389934954,0,25.355,0.9280220863734963,0,36.105,0.3539675945159951,0,46.855,0.043325152064881044,0,68.355,-0.28483651525126186,1,89.855,-0.45595681932001564,1,175.855,-0.7220152966932984,1,433.855,-0.8873241059801086,1
threshold3_n6,6,resource_nmcts_family,and_fprm_polarity_archive,108.44000000000001,92.0,171.0,184.0,3.0,0.6081860065460205,16.99818706512451,11.31,127.0,127.0,0.7648031496062992,0,11.31,8.587975243147657,0,43.06,1.5183464932652115,0,74.81,0.44953883170699116,0,106.56,0.017642642642642734,0,138.31,-0.21596413852939042,1,201.81,-0.46266290074822847,1,265.31,-0.591270589122159,1,519.31,-0.7911844562977798,1,1281.31,-0.9153678656999477,1
threshold3_n6,6,traditional_baseline_family,sshr_h,197.095,184.0,141.0,175.0,2.0,0.43962693214416504,10.506028652191162,11.31,127.0,127.0,1.4628740157480316,0,11.31,16.42661361626879,0,43.06,3.5772178355782627,0,74.81,1.63460767277102,0,106.56,0.8496152402402402,0,138.31,0.4250234979394114,0,201.81,-0.023363559783955223,1,265.31,-0.2571143190984132,1,519.31,-0.6204675434711443,1,1281.31,-0.8461769595179933,1
threshold3_n6,6,all_internal_score_portfolio,and_fprm_polarity_archive,108.44000000000001,92.0,171.0,184.0,3.0,0.6081860065460205,30.248284578323364,11.31,127.0,127.0,0.7648031496062992,0,11.31,8.587975243147657,0,43.06,1.5183464932652115,0,74.81,0.44953883170699116,0,106.56,0.017642642642642734,0,138.31,-0.21596413852939042,1,201.81,-0.46266290074822847,1,265.31,-0.591270589122159,1,519.31,-0.7911844562977798,1,1281.31,-0.9153678656999477,1
truth_n4_0,4,resource_nmcts_family,and_pareto_resource_nmcts,19.905,16.0,31.0,33.0,1.0,0.5575058460235596,0.6039938926696777,6.1000000000000005,16.0,21.0,0.8628125,0,6.1000000000000005,2.2631147540983605,0,10.100000000000001,0.9707920792079207,0,14.100000000000001,0.4117021276595744,0,18.1,0.09972375690607732,0,22.1,-0.0993212669683258,1,30.1,-0.3387043189368771,1,38.1,-0.4775590551181102,1,70.1,-0.7160485021398002,1,166.1,-0.8801625526791089,1
truth_n4_0,4,traditional_baseline_family,sshr_h,23.595,20.0,25.0,31.0,1.0,0.0026311874389648438,0.17031002044677734,6.1000000000000005,16.0,21.0,1.0934374999999998,0,6.1000000000000005,2.8680327868852453,0,10.100000000000001,1.3361386138613858,0,14.100000000000001,0.6734042553191487,0,18.1,0.3035911602209943,0,22.1,0.0676470588235293,0,30.1,-0.2161129568106313,1,38.1,-0.3807086614173229,1,70.1,-0.6634094151212553,1,166.1,-0.8579470198675496,1
truth_n4_0,4,all_internal_score_portfolio,and_affine_nmcts,19.905,16.0,31.0,33.0,1.0,0.1939079761505127,0.9736230373382568,6.1000000000000005,16.0,21.0,0.8628125,0,6.1000000000000005,2.2631147540983605,0,10.100000000000001,0.9707920792079207,0,14.100000000000001,0.4117021276595744,0,18.1,0.09972375690607732,0,22.1,-0.0993212669683258,1,30.1,-0.3387043189368771,1,38.1,-0.4775590551181102,1,70.1,-0.7160485021398002,1,166.1,-0.8801625526791089,1
truth_n4_1,4,resource_nmcts_family,and_fprm_polarity_archive,20.275000000000002,16.0,37.0,39.0,1.0,0.0047380924224853516,0.7131328582763672,4.85,16.0,19.0,0.9640625000000002,0,4.85,3.1804123711340213,0,8.85,1.2909604519774014,0,12.85,0.5778210116731519,0,16.85,0.20326409495548964,0,20.85,-0.02757793764988006,1,28.85,-0.29722703639514725,1,36.85,-0.44979647218453184,1,68.85,-0.7055192447349309,1,164.85,-0.8770094024871095,1
truth_n4_1,4,traditional_baseline_family,sshr_h,23.43,20.0,24.0,26.0,1.0,0.0025751590728759766,0.10235309600830078,4.85,16.0,19.0,1.16125,0,4.85,3.830927835051546,0,8.85,1.647457627118644,0,12.85,0.8233463035019456,0,16.85,0.3905044510385755,0,20.85,0.12374100719424451,0,28.85,-0.18786828422876956,1,36.85,-0.364179104477612,1,68.85,-0.6596949891067538,1,164.85,-0.8578707916287533,1
truth_n4_1,4,all_internal_score_portfolio,and_fprm_polarity_archive,20.275000000000002,16.0,37.0,39.0,1.0,0.0047380924224853516,1.0211117267608643,4.85,16.0,19.0,0.9640625000000002,0,4.85,3.1804123711340213,0,8.85,1.2909604519774014,0,12.85,0.5778210116731519,0,16.85,0.20326409495548964,0,20.85,-0.02757793764988006,1,28.85,-0.29722703639514725,1,36.85,-0.44979647218453184,1,68.85,-0.7055192447349309,1,164.85,-0.8770094024871095,1
truth_n4_10,4,resource_nmcts_family,and_pareto_resource_nmcts,17.805,12.0,28.0,33.0,2.0,1.066411018371582,1.2650072574615479,2.6999999999999997,31.0,31.0,0.487258064516129,0,2.6999999999999997,5.594444444444445,0,10.45,0.7038277511961724,0,18.2,-0.02170329670329668,1,25.95,-0.3138728323699422,1,33.7,-0.47166172106824933,1,49.2,-0.638109756097561,1,64.7,-0.724806800618238,1,126.7,-0.8594711917916339,1,312.7,-0.9430604413175567,1
truth_n4_10,4,traditional_baseline_family,and_cube_beam,26.11,20.0,34.0,38.0,2.0,0.002026081085205078,0.09623503684997559,2.6999999999999997,31.0,31.0,0.7551612903225806,0,2.6999999999999997,8.670370370370371,0,10.45,1.4985645933014355,0,18.2,0.4346153846153846,0,25.95,0.00616570327552987,0,33.7,-0.22522255192878346,1,49.2,-0.46930894308943094,1,64.7,-0.5964451313755796,1,126.7,-0.7939226519337017,1,312.7,-0.9165014390789894,1
truth_n4_10,4,all_internal_score_portfolio,and_affine_nmcts,17.805,12.0,28.0,33.0,2.0,0.5300171375274658,1.894383430480957,2.6999999999999997,31.0,31.0,0.487258064516129,0,2.6999999999999997,5.594444444444445,0,10.45,0.7038277511961724,0,18.2,-0.02170329670329668,1,25.95,-0.3138728323699422,1,33.7,-0.47166172106824933,1,49.2,-0.638109756097561,1,64.7,-0.724806800618238,1,126.7,-0.8594711917916339,1,312.7,-0.9430604413175567,1
truth_n4_11,4,resource_nmcts_family,and_pareto_resource_nmcts,15.605,12.0,25.0,29.0,1.0,0.2859761714935303,0.3331632614135742,5.805,15.0,19.0,0.6533333333333334,0,5.805,1.6881998277347117,0,9.555,0.6331763474620619,0,13.305,0.17286734310409627,0,17.055,-0.08501905599530925,1,20.805,-0.24993991828887283,1,28.305,-0.4486839780957428,1,35.805,-0.564167015779919,1,65.805,-0.7628599650482486,1,155.805,-0.8998427521581465,1
truth_n4_11,4,traditional_baseline_family,and_esop_milp,24.209999999999997,20.0,34.0,42.0,1.0,0.09778475761413574,0.10132122039794922,5.805,15.0,19.0,1.2269999999999999,0,5.805,3.1705426356589146,0,9.555,1.5337519623233906,0,13.305,0.819616685456595,0,17.055,0.41952506596306055,0,20.805,0.1636625811103099,0,28.305,-0.14467408585055652,1,35.805,-0.323837452869711,1,65.805,-0.6320948256211535,1,155.805,-0.8446134591316068,1
truth_n4_11,4,all_internal_score_portfolio,and_affine_nmcts,15.605,12.0,25.0,29.0,1.0,0.17737913131713867,0.6152825355529785,5.805,15.0,19.0,0.6533333333333334,0,5.805,1.6881998277347117,0,9.555,0.6331763474620619,0,13.305,0.17286734310409627,0,17.055,-0.08501905599530925,1,20.805,-0.24993991828887283,1,28.305,-0.4486839780957428,1,35.805,-0.564167015779919,1,65.805,-0.7628599650482486,1,155.805,-0.8998427521581465,1
truth_n4_12,4,resource_nmcts_family,and_pareto_resource_nmcts,20.22,16.0,35.0,40.0,1.0,0.7965908050537109,0.8589386940002441,6.035,16.0,21.0,0.8865624999999999,0,6.035,2.3504556752278374,0,10.035,1.014947683109118,0,14.035,0.44068400427502663,0,18.035,0.12115331300249507,0,22.035,-0.08236895847515323,1,30.035,-0.3267854170134843,1,38.035,-0.46838438280531086,1,70.035,-0.7112872135360891,1,166.035,-0.8782184479176077,1
truth_n4_12,4,traditional_baseline_family,sshr_h,24.005,20.0,29.0,41.0,1.0,0.0002930164337158203,0.1275935173034668,6.035,16.0,21.0,1.123125,0,6.035,2.9776304888152443,0,10.035,1.392127553562531,0,14.035,0.7103669397933736,0,18.035,0.33102301081230934,0,22.035,0.08940322214658493,0,30.035,-0.20076577326452477,1,38.035,-0.3688707769159984,1,70.035,-0.6572428071678447,1,166.035,-0.8554220495678623,1
truth_n4_12,4,all_internal_score_portfolio,and_affine_nmcts,20.22,16.0,35.0,40.0,1.0,0.2340397834777832,1.2271687984466553,6.035,16.0,21.0,0.8865624999999999,0,6.035,2.3504556752278374,0,10.035,1.014947683109118,0,14.035,0.44068400427502663,0,18.035,0.12115331300249507,0,22.035,-0.08236895847515323,1,30.035,-0.3267854170134843,1,38.035,-0.46838438280531086,1,70.035,-0.7112872135360891,1,166.035,-0.8782184479176077,1
truth_n4_13,4,resource_nmcts_family,and_fprm_polarity_archive,26.715,20.0,44.0,47.0,2.0,0.013473987579345703,1.789013385772705,2.6999999999999997,31.0,31.0,0.7746774193548387,0,2.6999999999999997,8.894444444444446,0,10.45,1.5564593301435408,0,18.2,0.4678571428571429,0,25.95,0.02947976878612719,0,33.7,-0.20727002967359057,1,49.2,-0.45701219512195124,1,64.7,-0.5870942812982998,1,126.7,-0.7891475927387529,1,312.7,-0.9145666773265111,1
truth_n4_13,4,traditional_baseline_family,and_esop_milp,35.010000000000005,28.0,46.0,58.0,2.0,0.30067014694213867,0.3033301830291748,2.6999999999999997,31.0,31.0,1.042258064516129,0,2.6999999999999997,11.966666666666669,0,10.45,2.3502392344497616,0,18.2,0.923626373626374,0,25.95,0.3491329479768788,0,33.7,0.03887240356083092,0,49.2,-0.2884146341463414,1,64.7,-0.45888717156105097,1,126.7,-0.7236779794790844,1,312.7,-0.8880396546210425,1
truth_n4_13,4,all_internal_score_portfolio,and_fprm_polarity_archive,26.715,20.0,44.0,47.0,2.0,0.013473987579345703,2.6725916862487793,2.6999999999999997,31.0,31.0,0.7746774193548387,0,2.6999999999999997,8.894444444444446,0,10.45,1.5564593301435408,0,18.2,0.4678571428571429,0,25.95,0.02947976878612719,0,33.7,-0.20727002967359057,1,49.2,-0.45701219512195124,1,64.7,-0.5870942812982998,1,126.7,-0.7891475927387529,1,312.7,-0.9145666773265111,1
truth_n4_14,4,resource_nmcts_family,and_pareto_resource_nmcts,22.195,16.0,35.0,39.0,2.0,1.5408740043640137,1.8335812091827393,2.6999999999999997,31.0,31.0,0.6288709677419355,0,2.6999999999999997,7.220370370370372,0,10.45,1.1239234449760767,0,18.2,0.21950549450549456,0,25.95,-0.1447013487475915,1,33.7,-0.3413946587537092,1,49.2,-0.5488821138211383,1,64.7,-0.6569551777434313,1,126.7,-0.8248224151539069,1,312.7,-0.9290214262871762,1
truth_n4_14,4,traditional_baseline_family,and_esop_milp,30.660000000000004,24.0,40.0,52.0,2.0,0.08509016036987305,0.08602309226989746,2.6999999999999997,31.0,31.0,0.9019354838709679,0,2.6999999999999997,10.355555555555558,0,10.45,1.9339712918660292,0,18.2,0.6846153846153848,0,25.95,0.1815028901734106,0,33.7,-0.09020771513353112,1,49.2,-0.3768292682926829,1,64.7,-0.5261205564142194,1,126.7,-0.7580110497237569,1,312.7,-0.9019507515190277,1
truth_n4_14,4,all_internal_score_portfolio,and_affine_nmcts,22.195,16.0,35.0,39.0,2.0,0.5269780158996582,2.455761194229126,2.6999999999999997,31.0,31.0,0.6288709677419355,0,2.6999999999999997,7.220370370370372,0,10.45,1.1239234449760767,0,18.2,0.21950549450549456,0,25.95,-0.1447013487475915,1,33.7,-0.3413946587537092,1,49.2,-0.5488821138211383,1,64.7,-0.6569551777434313,1,126.7,-0.8248224151539069,1,312.7,-0.9290214262871762,1
truth_n4_15,4,resource_nmcts_family,and_pareto_resource_nmcts,15.75,12.0,28.0,30.0,1.0,0.5869078636169434,0.638028621673584,5.92,16.0,21.0,0.614375,0,5.92,1.660472972972973,0,9.92,0.5877016129032259,0,13.92,0.1314655172413793,0,17.92,-0.12109375000000008,1,21.92,-0.2814781021897811,1,29.92,-0.473596256684492,1,37.92,-0.5846518987341772,1,69.92,-0.7747425629290617,1,165.92,-0.9050747348119575,1
truth_n4_15,4,traditional_baseline_family,sshr_h,23.884999999999998,20.0,31.0,33.0,1.0,0.00028395652770996094,0.09558582305908203,5.92,16.0,21.0,1.1228124999999998,0,5.92,3.0346283783783776,0,9.92,1.4077620967741933,0,13.92,0.7158764367816091,0,17.92,0.3328683035714283,0,21.92,0.08964416058394142,0,29.92,-0.20170454545454555,1,37.92,-0.3701213080168777,1,69.92,-0.6583953089244852,1,165.92,-0.8560450819672132,1
truth_n4_15,4,all_internal_score_portfolio,and_affine_nmcts,15.75,12.0,28.0,30.0,1.0,0.10600614547729492,0.8475325107574463,5.92,16.0,21.0,0.614375,0,5.92,1.660472972972973,0,9.92,0.5877016129032259,0,13.92,0.1314655172413793,0,17.92,-0.12109375000000008,1,21.92,-0.2814781021897811,1,29.92,-0.473596256684492,1,37.92,-0.5846518987341772,1,69.92,-0.7747425629290617,1,165.92,-0.9050747348119575,1
truth_n4_16,4,resource_nmcts_family,and_pareto_resource_nmcts,15.540000000000001,12.0,24.0,28.0,1.0,0.45218706130981445,0.49570512771606445,5.6899999999999995,15.0,19.0,0.6566666666666667,0,5.6899999999999995,1.731107205623902,0,9.44,0.6461864406779663,0,13.19,0.17816527672479163,0,16.939999999999998,-0.08264462809917338,1,20.689999999999998,-0.2489125181246978,1,28.189999999999998,-0.4487406881873004,1,35.69,-0.5645839170636032,1,65.69,-0.7634343126807733,1,155.69,-0.9001862675830176,1
truth_n4_16,4,traditional_baseline_family,and_esop_milp,19.785000000000004,16.0,28.0,33.0,1.0,0.08956313133239746,0.09098196029663086,5.6899999999999995,15.0,19.0,0.939666666666667,0,5.6899999999999995,2.477152899824254,0,9.44,1.0958686440677972,0,13.19,0.5000000000000003,0,16.939999999999998,0.16794569067296378,0,20.689999999999998,-0.04374093765103886,1,28.189999999999998,-0.2981553742461864,1,35.69,-0.44564303726534027,1,65.69,-0.6988126046582432,1,155.69,-0.8729205472413128,1
truth_n4_16,4,all_internal_score_portfolio,and_affine_nmcts,15.540000000000001,12.0,24.0,28.0,1.0,0.11945581436157227,0.7087609767913818,5.6899999999999995,15.0,19.0,0.6566666666666667,0,5.6899999999999995,1.731107205623902,0,9.44,0.6461864406779663,0,13.19,0.17816527672479163,0,16.939999999999998,-0.08264462809917338,1,20.689999999999998,-0.2489125181246978,1,28.189999999999998,-0.4487406881873004,1,35.69,-0.5645839170636032,1,65.69,-0.7634343126807733,1,155.69,-0.9001862675830176,1
truth_n4_17,4,resource_nmcts_family,and_fprm_polarity_archive,21.900000000000002,16.0,32.0,32.0,2.0,0.006783962249755859,1.149242877960205,2.6999999999999997,31.0,31.0,0.6193548387096776,0,2.6999999999999997,7.1111111111111125,0,10.45,1.0956937799043065,0,18.2,0.20329670329670346,0,25.95,-0.1560693641618496,1,33.7,-0.35014836795252224,1,49.2,-0.5548780487804877,1,64.7,-0.6615146831530139,1,126.7,-0.8271507498026834,1,312.7,-0.9299648225135914,1
truth_n4_17,4,traditional_baseline_family,and_esop_milp,25.994999999999997,20.0,33.0,35.0,2.0,0.21298480033874512,0.2133932113647461,2.6999999999999997,31.0,31.0,0.7514516129032257,0,2.6999999999999997,8.627777777777778,0,10.45,1.4875598086124402,0,18.2,0.4282967032967032,0,25.95,0.0017341040462427034,0,33.7,-0.22863501483679538,1,49.2,-0.4716463414634147,1,64.7,-0.5982225656877899,1,126.7,-0.7948303078137333,1,312.7,-0.9168692037096258,1
truth_n4_17,4,all_internal_score_portfolio,and_affine_nmcts,21.900000000000002,16.0,32.0,32.0,2.0,0.4920361042022705,1.855898141860962,2.6999999999999997,31.0,31.0,0.6193548387096776,0,2.6999999999999997,7.1111111111111125,0,10.45,1.0956937799043065,0,18.2,0.20329670329670346,0,25.95,-0.1560693641618496,1,33.7,-0.35014836795252224,1,49.2,-0.5548780487804877,1,64.7,-0.6615146831530139,1,126.7,-0.8271507498026834,1,312.7,-0.9299648225135914,1
truth_n4_18,4,resource_nmcts_family,and_pareto_resource_nmcts,17.924999999999997,12.0,31.0,33.0,2.0,0.9701187610626221,1.0623669624328613,2.6999999999999997,31.0,31.0,0.4911290322580644,0,2.6999999999999997,5.638888888888888,0,10.45,0.7153110047846888,0,18.2,-0.015109890109890228,1,25.95,-0.3092485549132949,1,33.7,-0.4681008902077153,1,49.2,-0.6356707317073171,1,64.7,-0.7229520865533231,1,126.7,-0.8585240726124704,1,312.7,-0.9426766869203709,1
truth_n4_18,4,traditional_baseline_family,and_esop_milp,26.16,20.0,34.0,40.0,2.0,0.16349005699157715,0.16449189186096191,2.6999999999999997,31.0,31.0,0.7567741935483872,0,2.6999999999999997,8.68888888888889,0,10.45,1.503349282296651,0,18.2,0.4373626373626374,0,25.95,0.00809248554913298,0,33.7,-0.22373887240356088,1,49.2,-0.4682926829268293,1,64.7,-0.5956723338485318,1,126.7,-0.7935280189423836,1,312.7,-0.9163415414134953,1
truth_n4_18,4,all_internal_score_portfolio,and_affine_nmcts,17.924999999999997,12.0,31.0,33.0,2.0,0.4674098491668701,1.7034268379211426,2.6999999999999997,31.0,31.0,0.4911290322580644,0,2.6999999999999997,5.638888888888888,0,10.45,0.7153110047846888,0,18.2,-0.015109890109890228,1,25.95,-0.3092485549132949,1,33.7,-0.4681008902077153,1,49.2,-0.6356707317073171,1,64.7,-0.7229520865533231,1,126.7,-0.8585240726124704,1,312.7,-0.9426766869203709,1
truth_n4_19,4,resource_nmcts_family,and_pareto_resource_nmcts,15.555,12.0,25.0,27.0,1.0,0.5276010036468506,0.7357800006866455,5.835,15.0,19.0,0.6479999999999999,0,5.835,1.665809768637532,0,9.585,0.6228482003129888,0,13.335,0.16647919010123724,0,17.085,-0.08955223880597021,1,20.835,-0.2534197264218863,1,28.335,-0.45103229221810487,1,35.835,-0.5659271661783173,1,65.835,-0.7637275005696058,1,155.835,-0.9001828857445374,1
truth_n4_19,4,traditional_baseline_family,sshr_h,23.515,20.0,23.0,31.0,1.0,0.0002970695495605469,0.07054615020751953,5.835,15.0,19.0,1.1786666666666668,0,5.835,3.0299914310197087,0,9.585,1.4533124673969742,0,13.335,0.7634045744281964,0,17.085,0.3763535264852209,0,20.835,0.12862970962323012,0,28.335,-0.17010764072701606,1,35.835,-0.3437979628854472,1,65.835,-0.6428191691349585,1,155.835,-0.8491032181473994,1
truth_n4_19,4,all_internal_score_portfolio,and_affine_nmcts,15.555,12.0,25.0,27.0,1.0,0.17739605903625488,0.9881653785705566,5.835,15.0,19.0,0.6479999999999999,0,5.835,1.665809768637532,0,9.585,0.6228482003129888,0,13.335,0.16647919010123724,0,17.085,-0.08955223880597021,1,20.835,-0.2534197264218863,1,28.335,-0.45103229221810487,1,35.835,-0.5659271661783173,1,65.835,-0.7637275005696058,1,155.835,-0.9001828857445374,1
truth_n4_2,4,resource_nmcts_family,and_fprm_polarity_archive,26.61,20.0,42.0,46.0,2.0,0.01566791534423828,1.3766043186187744,2.6999999999999997,31.0,31.0,0.7712903225806451,0,2.6999999999999997,8.855555555555556,0,10.45,1.5464114832535887,0,18.2,0.4620879120879121,0,25.95,0.0254335260115607,0,33.7,-0.21038575667655796,1,49.2,-0.45914634146341465,1,64.7,-0.5887171561051004,1,126.7,-0.7899763220205209,1,312.7,-0.9149024624240486,1
truth_n4_2,4,traditional_baseline_family,and_esop_milp,35.099999999999994,28.0,47.0,60.0,2.0,0.5621531009674072,0.5638642311096191,2.6999999999999997,31.0,31.0,1.0451612903225804,0,2.6999999999999997,11.999999999999998,0,10.45,2.358851674641148,0,18.2,0.9285714285714284,0,25.95,0.352601156069364,0,33.7,0.041543026706231195,0,49.2,-0.2865853658536587,1,64.7,-0.4574961360123649,1,126.7,-0.7229676400947119,1,312.7,-0.8877518388231533,1
truth_n4_2,4,all_internal_score_portfolio,and_fprm_polarity_archive,26.61,20.0,42.0,46.0,2.0,0.01566791534423828,2.522615671157837,2.6999999999999997,31.0,31.0,0.7712903225806451,0,2.6999999999999997,8.855555555555556,0,10.45,1.5464114832535887,0,18.2,0.4620879120879121,0,25.95,0.0254335260115607,0,33.7,-0.21038575667655796,1,49.2,-0.45914634146341465,1,64.7,-0.5887171561051004,1,126.7,-0.7899763220205209,1,312.7,-0.9149024624240486,1
truth_n4_20,4,resource_nmcts_family,and_pareto_resource_nmcts,19.76,16.0,28.0,32.0,1.0,0.9127140045166016,1.2639758586883545,5.755,15.0,19.0,0.9336666666666669,0,5.755,2.4335360556038235,0,9.504999999999999,1.0789058390320887,0,13.254999999999999,0.49075820445115076,0,17.005,0.1620111731843577,0,20.755,-0.04794025536015406,1,28.255,-0.3006547513714386,1,35.755,-0.4473500209760873,1,65.755,-0.6994905330393125,1,155.755,-0.8731340887932972,1
truth_n4_20,4,traditional_baseline_family,and_cube_beam,19.76,16.0,28.0,32.0,1.0,0.002405881881713867,0.06671857833862305,5.755,15.0,19.0,0.9336666666666669,0,5.755,2.4335360556038235,0,9.504999999999999,1.0789058390320887,0,13.254999999999999,0.49075820445115076,0,17.005,0.1620111731843577,0,20.755,-0.04794025536015406,1,28.255,-0.3006547513714386,1,35.755,-0.4473500209760873,1,65.755,-0.6994905330393125,1,155.755,-0.8731340887932972,1
truth_n4_20,4,all_internal_score_portfolio,and_cube_beam,19.76,16.0,28.0,32.0,1.0,0.002405881881713867,1.50874924659729,5.755,15.0,19.0,0.9336666666666669,0,5.755,2.4335360556038235,0,9.504999999999999,1.0789058390320887,0,13.254999999999999,0.49075820445115076,0,17.005,0.1620111731843577,0,20.755,-0.04794025536015406,1,28.255,-0.3006547513714386,1,35.755,-0.4473500209760873,1,65.755,-0.6994905330393125,1,155.755,-0.8731340887932972,1
truth_n4_21,4,resource_nmcts_family,and_pareto_resource_nmcts,20.105,16.0,34.0,37.0,1.0,0.8186349868774414,1.1248044967651367,5.735,15.0,19.0,0.9580000000000001,0,5.735,2.5056669572798604,0,9.485,1.1196626251976807,0,13.235,0.5190782017378165,0,16.985,0.18369149249337657,0,20.735,-0.030383409693754474,1,28.235,-0.28794049938020183,1,35.735,-0.43738631593675664,1,65.735,-0.6941507568266524,1,155.735,-0.8709024946222751,1
truth_n4_21,4,traditional_baseline_family,sshr_h,23.544999999999998,20.0,25.0,29.0,1.0,0.00028967857360839844,0.0703120231628418,5.735,15.0,19.0,1.1873333333333334,0,5.735,3.1054925893635565,0,9.485,1.4823405376910912,0,13.235,0.7789950887797505,0,16.985,0.3862231380629967,0,20.735,0.135519652761032,0,28.235,-0.16610589693642647,1,35.735,-0.34112214915349104,1,65.735,-0.6418194264851297,1,155.735,-0.8488136899219829,1
