CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,model,n,n_qubits,name,peak_ancilla,random_seed,score,skipped,terms,time_s,truth_table_hex,variant
30,16,6,True,32,0,16,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_43,1,1007,19.84,,4,0.379910945892334,6C30,random_prior
39,16,7,True,41,1,21,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_40,1,1007,20.384999999999998,,5,0.7817800045013428,CE4A,random_prior
40,20,10,True,45,1,23,and_affine_nmcts,random-prior:1007,4,6,truth_n4_46,2,1007,26.505000000000003,,7,0.16430902481079102,27CD,random_prior
27,12,6,True,27,0,15,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_45,1,1007,15.635,,3,0.2339940071105957,4722,random_prior
36,16,10,True,41,1,23,and_resource_nmcts,random-prior:1007,4,6,truth_n4_46,2,1007,22.285,,7,0.14987516403198242,27CD,random_prior
36,16,11,True,39,1,21,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_39,2,1007,22.235000000000003,,7,1.0568947792053223,C241,random_prior
40,16,10,True,44,1,26,and_affine_nmcts,random-prior:1007,4,6,truth_n4_47,2,1007,22.520000000000003,,6,0.13026833534240723,371E,random_prior
27,12,10,True,31,0,19,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_44,1,1007,15.735,,3,0.5357019901275635,571A,random_prior
27,12,6,True,29,1,15,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_41,2,1007,17.665,,3,1.0071532726287842,28DF,random_prior
26,12,13,True,35,1,21,and_affine_nmcts,random-prior:1007,4,6,truth_n4_48,2,1007,17.775,,5,0.13525605201721191,F50B,random_prior
40,16,10,True,44,1,26,and_resource_nmcts,random-prior:1007,4,6,truth_n4_47,2,1007,22.520000000000003,,6,0.20244288444519043,371E,random_prior
19,8,7,True,22,0,14,and_affine_nmcts,random-prior:1007,4,5,truth_n4_49,1,1007,11.23,,6,0.05421304702758789,C374,random_prior
26,12,13,True,35,1,21,and_resource_nmcts,random-prior:1007,4,6,truth_n4_48,2,1007,17.775,,5,0.1784360408782959,F50B,random_prior
19,8,7,True,22,0,14,and_resource_nmcts,random-prior:1007,4,5,truth_n4_49,1,1007,11.23,,6,0.08279776573181152,C374,random_prior
24,12,10,True,31,0,19,and_affine_nmcts,random-prior:1007,4,5,truth_n4_50,1,1007,15.615,,5,0.061644792556762695,562B,random_prior
23,12,4,True,25,0,13,and_affine_nmcts,random-prior:1007,4,5,truth_n4_51,1,1007,15.425,,3,0.04860281944274902,1A2A,random_prior
24,12,10,True,31,0,19,and_resource_nmcts,random-prior:1007,4,5,truth_n4_50,1,1007,15.615,,5,0.0782158374786377,562B,random_prior
23,12,4,True,25,0,13,and_resource_nmcts,random-prior:1007,4,5,truth_n4_51,1,1007,15.425,,3,0.08626413345336914,1A2A,random_prior
40,16,11,True,46,1,28,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_42,2,1007,22.570000000000004,,6,1.011132001876831,B2B9,random_prior
30,16,10,True,35,0,19,and_affine_nmcts,random-prior:1007,4,5,truth_n4_52,1,1007,19.915,,5,0.015038013458251953,17BE,random_prior
30,16,10,True,35,0,19,and_resource_nmcts,random-prior:1007,4,5,truth_n4_52,1,1007,19.915,,5,0.0212099552154541,17BE,random_prior
45,20,10,True,51,1,29,and_affine_nmcts,random-prior:1007,4,6,truth_n4_53,2,1007,26.855,,5,0.12914395332336426,6142,random_prior
30,16,10,True,35,0,19,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_52,1,1007,19.915,,5,0.25554823875427246,17BE,random_prior
19,8,7,True,22,0,14,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_49,1,1007,11.23,,6,0.49346303939819336,C374,random_prior
45,20,10,True,51,1,29,and_resource_nmcts,random-prior:1007,4,6,truth_n4_53,2,1007,26.855,,5,0.14856410026550293,6142,random_prior
24,12,10,True,31,0,19,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_50,1,1007,15.615,,5,0.460582971572876,562B,random_prior
23,12,4,True,25,0,13,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_51,1,1007,15.425,,3,0.4031498432159424,1A2A,random_prior
29,12,8,True,31,0,19,and_affine_nmcts,random-prior:1007,4,5,truth_n4_55,1,1007,15.815,,5,0.06155228614807129,5BE6,random_prior
47,20,8,True,51,1,29,and_affine_nmcts,random-prior:1007,4,6,truth_n4_54,2,1007,26.935,,7,0.12290000915527344,18C2,random_prior
29,12,8,True,31,0,19,and_resource_nmcts,random-prior:1007,4,5,truth_n4_55,1,1007,15.815,,5,0.05388593673706055,5BE6,random_prior
36,16,10,True,41,1,23,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_46,2,1007,22.285,,7,0.9608769416809082,27CD,random_prior
24,12,7,True,28,0,16,and_affine_nmcts,random-prior:1007,4,5,truth_n4_56,1,1007,15.540000000000001,,4,0.015817880630493164,D8F5,random_prior
43,20,8,True,45,1,23,and_resource_nmcts,random-prior:1007,4,6,truth_n4_54,2,1007,26.625,,7,0.17222380638122559,18C2,random_prior
24,12,7,True,28,0,16,and_resource_nmcts,random-prior:1007,4,5,truth_n4_56,1,1007,15.540000000000001,,4,0.03351616859436035,D8F5,random_prior
24,12,8,True,26,0,14,and_affine_nmcts,random-prior:1007,4,5,truth_n4_57,1,1007,15.490000000000002,,4,0.013750076293945312,580D,random_prior
24,12,8,True,26,0,14,and_resource_nmcts,random-prior:1007,4,5,truth_n4_57,1,1007,15.490000000000002,,4,0.026020050048828125,580D,random_prior
40,16,10,True,44,1,26,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_47,2,1007,22.520000000000003,,6,0.9553060531616211,371E,random_prior
40,16,9,True,45,1,25,and_affine_nmcts,random-prior:1007,4,6,truth_n4_58,1,1007,20.525000000000002,,7,0.04607415199279785,9A8D,random_prior
40,16,9,True,45,1,25,and_resource_nmcts,random-prior:1007,4,6,truth_n4_58,1,1007,20.525000000000002,,7,0.05226707458496094,9A8D,random_prior
22,12,8,True,26,0,14,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_57,1,1007,15.410000000000002,,4,0.18214726448059082,580D,random_prior
39,20,8,True,44,1,22,and_affine_nmcts,random-prior:1007,4,6,truth_n4_59,2,1007,26.439999999999998,,6,0.12637114524841309,43B7,random_prior
26,12,13,True,35,1,21,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_48,2,1007,17.775,,5,1.0359621047973633,F50B,random_prior
24,12,7,True,28,0,16,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_56,1,1007,15.540000000000001,,4,0.306415319442749,D8F5,random_prior
39,20,8,True,44,1,22,and_resource_nmcts,random-prior:1007,4,6,truth_n4_59,2,1007,26.439999999999998,,6,0.11649012565612793,43B7,random_prior
34,16,9,True,39,1,21,and_affine_nmcts,random-prior:1007,4,6,truth_n4_60,2,1007,22.155,,5,0.09311223030090332,CE9F,random_prior
34,16,9,True,39,1,21,and_resource_nmcts,random-prior:1007,4,6,truth_n4_60,2,1007,22.155,,5,0.08980083465576172,CE9F,random_prior
31,12,8,True,34,1,20,and_resource_nmcts,random-prior:1007,4,6,truth_n4_61,1,1007,15.95,,4,0.052507877349853516,B1F,random_prior
31,12,8,True,34,1,20,and_affine_nmcts,random-prior:1007,4,6,truth_n4_61,1,1007,15.95,,4,0.06859326362609863,B1F,random_prior
29,12,8,True,31,0,19,and_pareto_resource_nmcts,random-prior:1007,4,5,truth_n4_55,1,1007,15.815,,5,0.5453729629516602,5BE6,random_prior
32,16,7,True,35,1,17,and_affine_nmcts,random-prior:1007,4,6,truth_n4_62,2,1007,21.975,,5,0.0900888442993164,BACF,random_prior
32,16,7,True,35,1,17,and_resource_nmcts,random-prior:1007,4,6,truth_n4_62,2,1007,21.975,,5,0.12010502815246582,BACF,random_prior
40,16,9,True,45,1,25,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_58,1,1007,20.525000000000002,,7,0.5623469352722168,9A8D,random_prior
39,16,8,True,46,1,28,and_affine_nmcts,random-prior:1007,4,6,truth_n4_63,2,1007,22.53,,6,0.12529325485229492,759C,random_prior
45,20,10,True,51,1,29,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_53,2,1007,26.855,,5,0.931488037109375,6142,random_prior
39,16,8,True,46,1,28,and_resource_nmcts,random-prior:1007,4,6,truth_n4_63,2,1007,22.53,,6,0.1341540813446045,759C,random_prior
43,20,8,True,45,1,23,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_54,2,1007,26.625,,7,1.031883955001831,18C2,random_prior
34,16,9,True,39,1,21,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_60,2,1007,22.155,,5,0.7435338497161865,CE9F,random_prior
31,12,8,True,34,1,20,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_61,1,1007,15.95,,4,0.6363120079040527,B1F,random_prior
82,40,15,True,88,1,42,and_affine_nmcts,random-prior:1007,5,7,truth_n5_0,2,1007,49.02,,11,0.4131319522857666,89463E85,random_prior
39,20,8,True,44,1,22,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_59,2,1007,26.439999999999998,,6,0.9898731708526611,43B7,random_prior
32,16,7,True,35,1,17,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_62,2,1007,21.975,,5,0.7993059158325195,BACF,random_prior
82,40,15,True,88,1,42,and_resource_nmcts,random-prior:1007,5,7,truth_n5_0,2,1007,49.02,,11,0.5635669231414795,89463E85,random_prior
39,16,8,True,46,1,28,and_pareto_resource_nmcts,random-prior:1007,4,6,truth_n4_63,2,1007,22.53,,6,0.8874659538269043,759C,random_prior
93,40,12,True,93,1,45,and_affine_nmcts,random-prior:1007,5,7,truth_n5_1,2,1007,49.565000000000005,,10,0.617811918258667,1FF49B78,random_prior
93,40,12,True,93,1,45,and_resource_nmcts,random-prior:1007,5,7,truth_n5_1,2,1007,49.565000000000005,,10,0.7550201416015625,1FF49B78,random_prior
171,92,15,True,171,2,71,and_pareto_resource_nmcts,random-prior:1007,6,9,majority_n6,3,1007,108.115,,15,12.087319135665894,FEE8E880E8808000,random_prior
121,60,17,True,128,1,62,and_affine_nmcts,random-prior:1007,5,7,truth_n5_2,2,1007,71.38000000000001,,13,0.9174237251281738,F91E1D4C,random_prior
101,48,19,True,103,1,47,and_affine_nmcts,random-prior:1007,5,7,truth_n5_3,2,1007,58.055,,12,0.6895520687103271,EC1B8CA1,random_prior
121,60,17,True,128,1,62,and_resource_nmcts,random-prior:1007,5,7,truth_n5_2,2,1007,71.38000000000001,,13,1.0359611511230469,F91E1D4C,random_prior
97,48,19,True,99,1,45,and_resource_nmcts,random-prior:1007,5,7,truth_n5_3,2,1007,57.815000000000005,,12,1.103827953338623,EC1B8CA1,random_prior
106,52,18,True,110,1,52,and_affine_nmcts,random-prior:1007,5,7,truth_n5_4,2,1007,62.410000000000004,,14,0.8842470645904541,60E7A113,random_prior
89,40,14,True,95,1,49,and_affine_nmcts,random-prior:1007,5,7,truth_n5_5,2,1007,49.475,,10,0.6940720081329346,142C3FE8,random_prior
106,52,18,True,110,1,52,and_resource_nmcts,random-prior:1007,5,7,truth_n5_4,2,1007,62.410000000000004,,14,0.9828388690948486,60E7A113,random_prior
85,36,21,True,96,1,52,and_affine_nmcts,random-prior:1007,5,7,truth_n5_6,2,1007,45.36,,9,0.5517680644989014,8D5288F1,random_prior
89,40,14,True,95,1,49,and_resource_nmcts,random-prior:1007,5,7,truth_n5_5,2,1007,49.475,,10,0.9042739868164062,142C3FE8,random_prior
85,36,21,True,96,1,52,and_resource_nmcts,random-prior:1007,5,7,truth_n5_6,2,1007,45.36,,9,0.6557300090789795,8D5288F1,random_prior
80,40,14,True,83,1,37,and_affine_nmcts,random-prior:1007,5,7,truth_n5_7,2,1007,48.815,,10,0.6070261001586914,4B0DBB41,random_prior
80,40,14,True,83,1,37,and_resource_nmcts,random-prior:1007,5,7,truth_n5_7,2,1007,48.815,,10,0.7670800685882568,4B0DBB41,random_prior
171,92,35,True,184,2,84,and_pareto_resource_nmcts,random-prior:1007,6,9,threshold3_n6,3,1007,108.44000000000001,,16,14.402363777160645,FFFEFEE8FEE8E880,random_prior
76,40,15,True,82,1,40,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_0,2,1007,48.669999999999995,,12,4.113238096237183,89463E85,random_prior
90,44,21,True,98,1,48,and_affine_nmcts,random-prior:1007,5,7,truth_n5_8,2,1007,53.55,,11,0.9089100360870361,D453DD32,random_prior
90,44,21,True,98,1,48,and_resource_nmcts,random-prior:1007,5,7,truth_n5_8,2,1007,53.55,,11,1.1715497970581055,D453DD32,random_prior
67,32,15,True,78,1,44,and_affine_nmcts,random-prior:1007,5,7,truth_n5_9,2,1007,40.29,,8,0.41237306594848633,A0EE89AE,random_prior
67,32,15,True,78,1,44,and_resource_nmcts,random-prior:1007,5,7,truth_n5_9,2,1007,40.29,,8,0.5698709487915039,A0EE89AE,random_prior
78,40,15,True,85,1,41,and_affine_nmcts,random-prior:1007,5,7,truth_n5_10,2,1007,48.80499999999999,,11,0.4952099323272705,9E574F7A,random_prior
93,40,12,True,93,1,45,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_1,2,1007,49.565000000000005,,10,6.153414964675903,1FF49B78,random_prior
70,36,15,True,77,1,39,and_resource_nmcts,random-prior:1007,5,7,truth_n5_10,2,1007,44.345,,11,0.5324599742889404,9E574F7A,random_prior
87,44,15,True,91,1,43,and_affine_nmcts,random-prior:1007,5,7,truth_n5_11,2,1007,53.275,,11,0.5516281127929688,E2ACF72F,random_prior
85,44,19,True,87,1,41,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_3,3,1007,55.114999999999995,,12,6.724700927734375,EC1B8CA1,random_prior
87,44,15,True,91,1,43,and_resource_nmcts,random-prior:1007,5,7,truth_n5_11,2,1007,53.275,,11,0.6033940315246582,E2ACF72F,random_prior
85,36,21,True,96,1,52,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_6,2,1007,45.36,,9,5.2346460819244385,8D5288F1,random_prior
89,40,14,True,95,1,49,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_5,2,1007,49.475,,10,6.319343090057373,142C3FE8,random_prior
92,44,18,True,98,1,50,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_4,3,1007,55.65,,16,7.010256767272949,60E7A113,random_prior
88,44,19,True,95,1,45,and_affine_nmcts,random-prior:1007,5,7,truth_n5_12,2,1007,53.395,,10,0.7771720886230469,DC98D2C1,random_prior
80,40,14,True,83,1,37,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_7,2,1007,48.815,,10,5.119396209716797,4B0DBB41,random_prior
61,28,12,True,65,1,35,and_affine_nmcts,random-prior:1007,5,7,truth_n5_13,2,1007,35.765,,7,0.2747538089752197,5C941CF0,random_prior
106,48,17,True,112,2,58,and_pareto_resource_nmcts,random-prior:1007,5,8,truth_n5_2,3,1007,60.5,,20,8.422701835632324,F91E1D4C,random_prior
88,44,19,True,95,1,45,and_resource_nmcts,random-prior:1007,5,7,truth_n5_12,2,1007,53.395,,10,0.9582219123840332,DC98D2C1,random_prior
61,28,12,True,65,1,35,and_resource_nmcts,random-prior:1007,5,7,truth_n5_13,2,1007,35.765,,7,0.4498569965362549,5C941CF0,random_prior
67,32,15,True,78,1,44,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_9,2,1007,40.29,,8,4.086180210113525,A0EE89AE,random_prior
99,48,13,True,106,1,54,and_affine_nmcts,random-prior:1007,5,7,truth_n5_14,2,1007,58.089999999999996,,12,0.8220028877258301,93CD59BF,random_prior
69,28,12,True,74,1,40,and_affine_nmcts,random-prior:1007,5,7,truth_n5_15,2,1007,36.27,,9,0.6554160118103027,3139D32C,random_prior
99,48,13,True,102,1,46,and_resource_nmcts,random-prior:1007,5,7,truth_n5_14,2,1007,57.95,,13,0.9743330478668213,93CD59BF,random_prior
69,28,12,True,74,1,40,and_resource_nmcts,random-prior:1007,5,7,truth_n5_15,2,1007,36.27,,9,0.8261480331420898,3139D32C,random_prior
83,36,17,True,89,2,47,and_affine_nmcts,random-prior:1007,5,8,truth_n5_16,3,1007,47.125,,9,0.6664512157440186,B45ED1F0,random_prior
70,36,15,True,77,1,39,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_10,2,1007,44.345,,11,4.106419324874878,9E574F7A,random_prior
83,36,17,True,89,2,47,and_resource_nmcts,random-prior:1007,5,8,truth_n5_16,3,1007,47.125,,9,0.9401578903198242,B45ED1F0,random_prior
72,36,12,True,75,1,35,and_affine_nmcts,random-prior:1007,5,7,truth_n5_17,2,1007,44.355000000000004,,9,0.8388690948486328,11CE5DD2,random_prior
71,36,10,True,72,1,32,and_affine_nmcts,random-prior:1007,5,7,truth_n5_18,2,1007,44.24,,10,0.4081389904022217,BBB2599,random_prior
72,36,12,True,75,1,35,and_resource_nmcts,random-prior:1007,5,7,truth_n5_17,2,1007,44.355000000000004,,9,1.0546238422393799,11CE5DD2,random_prior
71,36,10,True,72,1,32,and_resource_nmcts,random-prior:1007,5,7,truth_n5_18,2,1007,44.24,,10,0.4439082145690918,BBB2599,random_prior
90,44,21,True,98,1,48,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_8,2,1007,53.55,,11,8.351530075073242,D453DD32,random_prior
81,40,15,True,90,1,48,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_11,2,1007,49.07,,16,5.1089253425598145,E2ACF72F,random_prior
61,28,12,True,65,1,35,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_13,2,1007,35.765,,7,4.272857189178467,5C941CF0,random_prior
73,32,15,True,76,1,40,and_affine_nmcts,random-prior:1007,5,7,truth_n5_19,2,1007,40.46,,10,0.9243137836456299,A9488D99,random_prior
73,32,15,True,76,1,40,and_resource_nmcts,random-prior:1007,5,7,truth_n5_19,2,1007,40.46,,10,0.562680721282959,A9488D99,random_prior
87,44,18,True,90,1,42,and_affine_nmcts,random-prior:1007,5,7,truth_n5_20,2,1007,53.25,,12,0.7815070152282715,3A578A8E,random_prior
87,44,18,True,90,1,42,and_resource_nmcts,random-prior:1007,5,7,truth_n5_20,2,1007,53.25,,12,0.7599887847900391,3A578A8E,random_prior
60,28,13,True,68,1,36,and_affine_nmcts,random-prior:1007,5,7,truth_n5_21,2,1007,35.78,,8,0.2747938632965088,C5E7CE8A,random_prior
60,28,13,True,68,1,36,and_resource_nmcts,random-prior:1007,5,7,truth_n5_21,2,1007,35.78,,8,0.3960418701171875,C5E7CE8A,random_prior
88,40,19,True,94,1,48,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_12,2,1007,49.41,,9,5.997338056564331,DC98D2C1,random_prior
69,28,12,True,74,1,40,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_15,2,1007,36.27,,9,5.1140899658203125,3139D32C,random_prior
101,44,18,True,105,1,53,and_affine_nmcts,random-prior:1007,5,7,truth_n5_22,2,1007,54.145,,12,0.7195260524749756,4A15544D,random_prior
71,32,10,True,75,1,39,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_18,2,1007,40.355000000000004,,12,3.400130271911621,BBB2599,random_prior
72,36,12,True,75,1,35,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_17,2,1007,44.355000000000004,,9,4.589037895202637,11CE5DD2,random_prior
102,52,15,True,104,1,46,and_affine_nmcts,random-prior:1007,5,7,truth_n5_23,2,1007,62.1,,13,0.7112131118774414,FC377A4C,random_prior
87,44,18,True,96,1,48,and_resource_nmcts,random-prior:1007,5,7,truth_n5_22,2,1007,53.39999999999999,,14,1.2100348472595215,4A15544D,random_prior
94,48,15,True,96,1,44,and_resource_nmcts,random-prior:1007,5,7,truth_n5_23,2,1007,57.63999999999999,,13,0.8113210201263428,FC377A4C,random_prior
87,44,13,True,97,1,51,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_14,3,1007,55.44499999999999,,15,7.116396188735962,93CD59BF,random_prior
88,40,18,True,94,1,48,and_affine_nmcts,random-prior:1007,5,7,truth_n5_24,2,1007,49.41,,9,0.7122728824615479,146D3F31,random_prior
88,40,18,True,94,1,48,and_resource_nmcts,random-prior:1007,5,7,truth_n5_24,2,1007,49.41,,9,0.7645401954650879,146D3F31,random_prior
73,32,15,True,76,1,40,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_19,2,1007,40.46,,10,3.6447501182556152,A9488D99,random_prior
70,32,13,True,75,2,37,and_affine_nmcts,random-prior:1007,5,8,truth_n5_25,3,1007,42.294999999999995,,9,0.5039417743682861,DAF61A26,random_prior
83,36,17,True,89,2,47,and_pareto_resource_nmcts,random-prior:1007,5,8,truth_n5_16,3,1007,47.125,,9,6.639087200164795,B45ED1F0,random_prior
70,32,13,True,75,2,37,and_resource_nmcts,random-prior:1007,5,8,truth_n5_25,3,1007,42.294999999999995,,9,0.601564884185791,DAF61A26,random_prior
60,28,13,True,68,1,36,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_21,2,1007,35.78,,8,2.951046943664551,C5E7CE8A,random_prior
107,48,14,True,109,1,53,and_affine_nmcts,random-prior:1007,5,7,truth_n5_26,2,1007,58.445,,12,0.881911039352417,3B982EF8,random_prior
107,48,14,True,109,1,53,and_resource_nmcts,random-prior:1007,5,7,truth_n5_26,2,1007,58.445,,12,0.9524829387664795,3B982EF8,random_prior
100,48,21,True,109,1,53,and_affine_nmcts,random-prior:1007,5,7,truth_n5_27,2,1007,58.165,,12,0.8258178234100342,DDD1DFB2,random_prior
96,48,21,True,101,1,47,and_resource_nmcts,random-prior:1007,5,7,truth_n5_27,2,1007,57.825,,13,1.0283920764923096,DDD1DFB2,random_prior
106,44,14,True,110,1,56,and_affine_nmcts,random-prior:1007,5,7,truth_n5_28,2,1007,54.45,,13,0.6949799060821533,19DB3AD0,random_prior
106,44,14,True,110,1,56,and_resource_nmcts,random-prior:1007,5,7,truth_n5_28,2,1007,54.45,,13,0.8497400283813477,19DB3AD0,random_prior
86,40,14,True,92,1,48,and_affine_nmcts,random-prior:1007,5,7,truth_n5_29,2,1007,49.3,,10,0.5846309661865234,614FF3D7,random_prior
86,40,14,True,92,1,48,and_resource_nmcts,random-prior:1007,5,7,truth_n5_29,2,1007,49.3,,10,0.7268249988555908,614FF3D7,random_prior
83,40,18,True,88,1,44,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_20,2,1007,49.08,,13,6.3504462242126465,3A578A8E,random_prior
76,32,18,True,79,1,41,and_affine_nmcts,random-prior:1007,5,7,truth_n5_30,2,1007,40.635,,10,0.7872378826141357,47294739,random_prior
76,32,18,True,79,1,41,and_resource_nmcts,random-prior:1007,5,7,truth_n5_30,2,1007,40.635,,10,0.9142138957977295,47294739,random_prior
70,32,13,True,78,1,40,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_25,2,1007,40.37,,11,4.12167501449585,DAF61A26,random_prior
75,36,20,True,83,1,43,and_affine_nmcts,random-prior:1007,5,7,truth_n5_31,2,1007,44.675,,11,0.47332000732421875,7412B293,random_prior
84,40,18,True,90,1,46,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_22,2,1007,49.17,,14,6.218170166015625,4A15544D,random_prior
75,36,20,True,83,1,43,and_resource_nmcts,random-prior:1007,5,7,truth_n5_31,2,1007,44.675,,11,0.5536277294158936,7412B293,random_prior
88,40,18,True,94,1,48,and_pareto_resource_nmcts,random-prior:1007,5,7,truth_n5_24,2,1007,49.41,,9,5.52783203125,146D3F31,random_prior
85,40,15,True,88,1,44,and_affine_nmcts,random-prior:1007,5,7,truth_n5_32,2,1007,49.16,,10,0.5895330905914307,A2BC372F,random_prior
